"","condition_FL_vs_ctl","condition_FS_vs_ctl","condition_LL_vs_ctl","condition_LS_vs_ctl","condition_RL_vs_ctl","condition_RS_vs_ctl","condition_SL_vs_ctl","condition_SS_vs_ctl","condition_YS_vs_ctl"
"PRP42",-0.165014162559259,-0.698826359438326,-0.358748536584428,-1.05101772679972,-0.294905891818028,-0.568794139026117,-0.398753976842729,-0.455668686727042,-0.343599412223809
"CAALFM_CR03760WA",-0.749616572809593,-1.04088545369537,-1.10254487940201,-1.57304862289161,-0.591979847364894,-0.973355220581234,-1.44490314342752,-0.770763192523441,-0.39808276049204
"RPS30",-0.28665042800901,0.313694371340658,-0.457127596055592,0.0156452378631206,-0.316171895801071,0.442388395296211,-1.1862947795824,0.109532143426272,0.793451801136681
"CAALFM_CR03780CA",-0.0130022666927012,-0.0855637401348186,-0.303478580641428,-0.67831388651929,-0.699624451531697,-0.0210543405814637,-0.784935156575553,-0.806274806515252,0.0468237575230972
"KRE1",-0.528504669425288,-1.37269779015133,-0.60590869494257,-3.3897131774175,-0.100811541803675,-1.24791713244029,-1.26820014912473,-2.48164067874071,-1.60581583672615
"PPH3",-1.707042083616,0.0120651249943411,-1.00850299102879,-0.353218867946572,-0.668752913659503,0.133036720669906,-1.05813720402889,-0.424146298831038,0.0577082789647536
"PRP13",1.91762414594243,2.66835891316117,2.79529923572077,4.17062726232938,2.386199755144,3.36759011628976,3.72701740657676,2.61410371892141,1.78014761275108
"ULP2",-0.0673478478173719,-0.35384651702209,-0.473826075781832,0.987919157038412,0.0410235879864077,0.12710707691087,-0.297318988041593,0.576430241150176,-0.168685691872291
"MCM2",-1.35408657471962,-1.40465731916666,-1.9430188873334,-2.29541859199677,-0.659540386775288,-0.814816075610177,-1.46133837161779,-1.04653204907744,-0.636794128339364
"CAALFM_CR03840CA",-0.660518122238464,-1.60883139005937,-1.66241029721109,-3.45003003919752,-0.562371717523655,-2.02622674567565,-3.00709174948851,-3.42982306339362,-0.546038669117829
"HGT3",2.93694262936695,4.52503409371208,4.53140893421288,6.33070155957251,4.61835088693031,5.32549300288826,5.42275790247553,5.73260565320381,2.5748712825431
"CAALFM_CR03860CA",0.14474205429822,0.537873306252441,0.102300548882623,1.38659581627016,0.182959104037726,0.577995938360415,0.503972716745689,0.981227213338882,0.700226488253087
"CAALFM_CR03870WA",-0.498326379982353,-0.946621061357828,-0.539723720988424,-0.179193579104541,-0.228119965337232,-0.734885174093755,0.176177739786946,-0.770412216367021,-0.0151789982860618
"IFF9",0.458072541107691,-0.85611487612684,0.234085089999073,-1.2827694515668,0.139463094956213,-0.648579168899618,-0.522432918993492,-1.13337990296243,-0.619621812842979
"WOR3",4.22722133088518,0.090431717224843,4.64012672763314,1.04333283287983,3.87425193556034,1.69154744380321,4.1446220760769,1.42763843554032,-0.18253542640115
"HST7",-0.197982880294144,-0.456792253063236,-0.207267755997915,-0.618982745304388,-0.164444272293969,-0.608718397782182,0.485302746598454,0.0228710941044357,-0.0517406124420249
"CAALFM_CR03910CA",-0.0285654023559427,-1.38937348419341,-0.556904612295975,-1.58507079153768,-0.354187020482769,-0.910343658626463,-0.196029006602099,-1.01607144017134,-0.819299933840761
"TPO4",-0.896424054603185,-1.91491303508004,-1.44023382241607,-2.72402219049708,-1.4727493965091,-2.4983779639506,-2.31866295529382,-3.49411757306608,-0.8798902300133
"CAALFM_CR03930CA",-0.0710395227740395,-0.219266043131096,-0.183170465113896,-0.365880108089984,-0.0881982417716105,-0.28815614094215,0.078728180887782,-0.247927089061334,-0.173658302362912
"CAALFM_CR03940WA",-1.41927283544607,-1.05001335200654,-2.59523012494073,-2.51163629112175,-1.17424260434332,-1.26957633012793,-2.82240667671461,-1.04506712662869,-0.156809662610815
"CAALFM_CR03950WA",-0.479804283570048,-0.854334533763363,-0.612272722384214,-1.03980640952207,-0.324421078181692,-0.741026821310871,-0.934711308172198,-0.794809191508574,-0.652352555652955
"CAALFM_CR03960CA",1.14389149960589,0.215868099487799,0.613305836415906,0.327165436550832,0.606976224492057,0.402768702549698,0.901277513290524,0.17536952566404,-0.288578228788819
"SEC22",1.71146302263395,1.04998505438433,1.85368177788236,1.16821422538295,1.22439739512489,1.00106371130382,1.4628794500601,0.960046600734254,0.791690953067763
"CAALFM_CR03980WA",-0.532111469430846,-1.30250147837017,-1.10563597948022,-2.36749164339785,-0.880401289180715,-1.27072820382753,-1.24815000314309,-1.42882636292745,-0.771127654107089
"GCD1",-0.687433529173378,-0.467793601524114,-0.893939616091147,-1.07535175460626,-0.501030012295447,-0.668519358487381,-0.999809920939661,-0.641254326865796,-0.0802942717906229
"RPT4",0.0664379526567352,0.695817920212524,0.376876374399167,0.754819595157919,-0.00605649623839349,0.425251565887233,0.290155471232828,0.530451964698228,0.310147399179212
"MRPL40",-0.758508454484966,-1.57672704538422,-1.26349464418893,-2.2841936298747,-0.721721827134641,-1.1005236127613,-0.755105901890026,-0.748689561804065,-0.588636649223642
"CAALFM_CR04020CA",-0.403208020893335,-0.42597160259081,-0.472698070881054,-0.340710008988957,-0.278493767266984,-0.376082106449469,-0.481112736849175,-0.238651876978863,0.164382292865956
"NIP100",-0.271661140921434,0.175396667890085,0.159915867656459,0.546257191173761,0.0220770863821661,0.596632725743468,0.444871750814298,-0.0785627670737966,0.220048173492294
"SPT14",-0.0331575217385986,-0.234452181873381,0.246325316149702,0.379049184939147,0.0470129949854694,-0.256487965559594,0.260710092991259,-0.1851395088135,0.00416849809904733
"MEX67",-0.324506953826504,-1.63791668860548,-1.2481006188128,-2.55792879315724,-0.51502385044769,-1.25574966343124,-0.895390507377253,-0.947386252143098,-0.639701281465828
"DAP1",2.3702365681677,1.50437262633095,2.21554116741117,3.4801460008474,1.72910213920742,3.16290111593182,2.7653963514965,2.29959723024752,1.66718970379563
"NAT5",-0.221879744845305,-0.00309700395047476,-0.132209045679341,0.621825318807671,-0.0796587313995251,0.379992006777025,-0.497871289614904,0.143517649933724,0.215458172254749
"CAALFM_CR04080CA",0.473232433296775,0.24740465726856,0.576216372173851,-0.476010933493809,0.244962674956844,0.00191822433916213,0.750271501832387,-0.147747394651842,0.228903434039929
"ADE17",0.85364545136267,1.63973749550829,1.79153909791646,2.34596888049969,1.96692909739461,2.92113880097486,1.61801334221243,1.39629901685638,0.712804826497691
"RPL15A",-0.630607137310406,-0.347369565665315,-0.857876033050959,-1.01594464748352,-0.558036935678843,-0.357812611378093,-1.2678253656691,-0.470211044765899,0.178705604517309
"CAALFM_CR04110WA",-1.68480803071238,-1.453559278309,-2.64369738488296,-3.14417654889518,-1.14758035223794,-1.43395200335241,-2.14914069997516,-1.01969743935015,-0.388565188358774
"CAALFM_CR04120CA",-0.745092313590946,-0.265277852181081,-1.02921853378047,-0.538579877671132,-0.604984076700321,0.399450426820663,-1.04219917652006,-0.42934157013123,0.319599614676022
"EAF7",0.17075172660096,-0.623360379522761,0.292218937659446,-0.82921850973017,0.24326895499102,-0.18632426512674,0.696154027135815,-0.31428399453242,-0.257252700248756
"CAALFM_CR04140WA",-0.982103424002955,-1.48807868916421,-1.26651592573334,-2.34589916616429,-0.721256929490026,-1.15599913075887,-0.659714544348513,-0.668249720333748,-0.498762558296838
"CAALFM_CR04150WA",0.382823342867301,-1.02700740281605,-0.418265961939581,-0.76718343985633,-0.581825374644651,-0.741192170495938,-0.0330056342970725,0.442750054247276,-0.409250922292806
"CAALFM_CR04160CA",-1.27998956633664,-1.03707125512092,-2.3744567178103,-2.55696757287763,-0.94967649678406,-1.50715555699486,-2.61115094733127,-1.21353047376152,-0.430164117691874
"CAALFM_CR04170WA",-1.4091723596679,-1.21182200357028,-3.02884787901409,-2.70393393337785,-1.34487827474194,-1.46565249084955,-3.1209007978509,-1.1676501571937,-0.308075738118062
"CAALFM_CR04180CA",-0.0492318221701793,-0.469206543594034,0.105673025964609,-0.283307673602031,0.137353159979999,-0.343773885305118,0.418605340920922,-0.238740023188676,-0.0962650046200157
"SRV2",1.55144404962488,0.752443942786506,1.8518920125521,1.25747675221898,1.36339456924818,0.933941505964235,2.08576582298242,0.871324467826392,0.543865168459832
"YDJ1",-0.789160000007892,-0.622967319960333,-1.28566300292835,-1.55687273804157,-0.803499293066889,-0.83828875863857,-1.27536795967957,-0.745722989719201,-0.144579383863687
"QDR1",2.84982195022102,7.25911448477167,3.13435338739969,5.88974608857113,3.17342603185505,5.77071712922044,-0.640420747819953,-1.3055703121119,6.9839113642228
"CAALFM_CR04220CA",1.62633715979779,2.31411868678309,0.469393568719244,3.40841722833421,-0.427510238619457,1.20789008082404,0.0140837570221519,4.7499960652425,1.0920464775198
"CAALFM_CR04230WA",0.622665905048075,-0.0644577915067758,1.11030643411934,0.262160738110012,0.678660729334891,0.393768102720578,0.712644336174434,0.811827456304127,-0.336457352793948
"CAALFM_CR04240CA",-1.59789799827618,-1.02229418224321,-2.87656305905706,-2.32405622308595,-1.2053788436808,-1.36412683652194,-2.81432535403065,-1.13494590444751,-0.327917705369816
"CAALFM_CR04250WA",0.382709001216377,-0.176443605016475,0.41814870770227,0.336028563222559,-0.154618291494804,-0.242299184677193,0.67311586122668,-0.965867118828718,-0.119585761518752
"SNP3",-0.357202850921193,-0.384327744251902,-0.483696060902871,-0.518871689227069,-0.376280612159933,-0.0755054404632859,-1.12782255314159,-0.572223726849035,0.0996256092198393
"CAALFM_CR04270CA",-0.635401349400981,-1.30858563197509,-1.06042675238844,-2.14565757811955,-0.435731594110228,-1.61003990563821,-1.49925152550578,-1.50000192604943,-0.724708497735236
"SCR1",0.172795314771825,1.12117980740655,1.14449954324486,3.46324609864148,0.546994771420609,0.593306748206366,0.487573812178218,1.87362622722607,0.763044200638428
"CAALFM_CR04280CA",1.29190654581227,1.78998848727197,1.54040335347309,2.98984317122328,1.0279898744659,2.88933748221203,2.58436079949576,2.75466366046058,1.75495314454022
"HAP31",0.167663834211725,1.1024856903804,0.614400660412853,1.95456099953621,0.161605653519777,0.683499216181078,0.868153825227324,1.16491970351074,1.03456913238038
"CAALFM_CR04300WA",-1.38776285771808,-0.616488794361551,-1.83569762924593,-1.6590080876136,-0.906520168171768,-0.950457571825496,-2.05030800582835,-0.853185461279375,-0.150826023668441
"CAALFM_CR04310CA",-0.186502906723167,0.653929342025278,-0.245811504257632,0.31470839448057,-0.43498033457056,0.538274139580495,-0.499594237615728,0.00975746644125564,0.602899968835852
"CAALFM_CR04330WA",0.00481521894432692,-0.503065656213209,-0.123567756301045,-1.09034745812433,-0.206333815075013,-0.55849949482202,-0.138949476905562,-0.416178876338412,-0.373537237621606
"PIM1",-0.703530005748009,-0.813906248101503,-0.724176811213958,-1.2266690299548,-0.729139228269079,-0.832152755833212,-0.0511202864280299,-0.333415249709962,-0.571084485955161
"CAALFM_CR04350CA",2.04599616995004,0.363253544850064,1.3975098377651,1.5339640406568,0.622291898869991,0.807508865609619,1.34753542488236,0.854411946369111,0.0403243601643114
"NHP2",-1.33567792975023,-0.348869430624522,-2.19541696188799,-1.14380923281021,-1.0172095144879,-0.763771914189137,-2.5165512042603,-0.808711906351036,0.0585862318948399
"CAALFM_CR04370WA",-0.386757688543184,-0.761562571832059,-0.594857669128629,-0.919524462108006,-0.486814715376919,-0.839169373010719,-0.671977043151408,-0.541798090361239,-0.302935579422464
"SEC26",0.892050507576838,0.484095028135474,0.861003646061017,0.370925344971857,0.616203426385661,0.298519038439572,1.10396594654875,0.367759962839623,0.343349873003197
"CAALFM_CR04390CA",-0.0320466173593526,-0.603390342838045,-0.107804249288981,-0.427816411750056,0.133432212041534,-0.343982539760181,0.704581228224581,0.154161226823127,-0.215253513052054
"CAALFM_CR04400WA",-0.0434850514027742,0.505147041708152,0.291364715322519,0.879382352550065,0.800773946953766,0.962149362917937,0.646008111249544,0.141662784614228,0.0414020108306537
"CAALFM_CR04410WA",-0.0606478411070637,0.550529069648804,0.863732922975551,0.9861561799982,0.885352584139435,1.24832366874705,0.423583410909552,0.32764798110741,0.231273773054012
"RBR2",0.16043362567716,1.44615510748758,1.57524484882362,2.23014858474864,0.0378115107186159,1.40381077906868,1.60624335581392,5.79293248146098,0.276463143253185
"RBR1",2.80106376633884,0.127150769721998,0.33910955790417,3.67231077973573,-0.280522810356015,0.567988400238417,-0.274913588586494,-0.446308892878806,0.180435391526096
"CAALFM_CR04450CA",-0.259479061133013,-0.923686710841144,-0.326263386377717,-1.49235008972026,-0.147662387553266,-0.725628542792708,-0.061164852245482,-0.599945274176937,-0.277744870374849
"CAALFM_CR04460CA",0.586879411542439,0.411081884030827,1.08575963316722,0.924435224820698,0.800109435362373,0.689504929845712,1.38381763688875,0.741926641783107,0.264520667756753
"GPI2",0.363599225143451,-0.180951676595422,1.09484271412112,0.0865999132020248,0.664584160791025,-0.0404892368705896,1.05055556628729,-0.146945542596349,-0.162543310218435
"LAP3",0.755791780927287,0.340656245126357,1.13325828122406,2.71415010357057,-0.223840971487445,1.01801621709942,1.20013402587977,1.94898032354288,0.0404599654481355
"CAALFM_CR04490CA",0.724654038729401,1.14606258394421,1.52408101523831,1.9144058949077,1.02368330471741,1.20439282801395,1.38739323909068,0.99232387422092,0.475827521040784
"CAALFM_CR04500CA",-0.475195871869845,2.50445622739537,0.964053534102552,1.43613404898609,-0.494453467135279,-0.257726735853454,-1.52208367737397,0.73619837996442,-0.195936253605986
"HXK2",0.935825538793182,2.75208134627733,1.32464723890485,4.71739104405737,0.994326473924643,3.38823631972604,0.122205714427621,-0.0689748272415882,2.77698022362077
"MIM1",0.880576565547284,0.519000388477141,0.795901889947316,1.30948316127003,0.629185138600581,0.319623051868783,0.203008590222376,0.426809535920381,0.88541596257283
"FUM11",0.102928762062639,0.457304308261913,0.495790742212289,0.130288957875985,0.846393500732334,0.671341757063481,-1.1741785854304,-0.11799003059532,0.670666583911594
"RPR2",-0.616471394960219,-0.560311750679189,-0.929277272961729,-1.34470594853507,-0.655653272119437,-0.62461010500199,-1.03167436467227,-0.931883825188458,-0.226713538988411
"PRE6",0.114051252324862,0.877672216580173,0.647378991472646,1.29412693579959,0.06743661766258,0.48435331572491,0.281119324093919,0.479767630904324,0.465957917037196
"CAALFM_CR04560CA",-1.93915018573418,-1.6149128699474,-2.0520681872826,-1.96937981692171,-1.25286233979983,-1.25706779850981,-2.05041241608025,-1.40897279291975,-0.273347275350541
"CDC10",1.10588262897595,-0.0294695537784072,1.14951382951296,-0.337346273228604,0.561448689085584,0.153637449248681,1.03947957720839,-0.352080258989132,0.102866990172439
"CAALFM_CR04580WA",-0.965492464438253,-0.762870982552902,-1.23239057546105,-1.44523810826933,-0.680194955809759,-0.602338282711411,-0.695916973399491,-0.354689095722389,-0.134863679399203
"PDX3",0.957046059086922,3.39987589772248,3.17257573484527,5.92184952250219,1.69174210338506,4.05961408956468,2.69499038789311,3.47054025845165,1.49442246869297
"CAALFM_CR04600WA",-1.03259095923529,-0.722643148501546,-1.27434748128252,-0.0757383568628031,-0.672657267812687,-1.18846965192535,-2.13898694233348,-0.873754115674295,-0.23246416278645
"CAALFM_CR04610CA",0.960887823408424,-2.05593047387354,-0.254543298469314,-2.17793260639432,-1.14156740807616,-2.14214942183549,-2.40109328950169,-3.19854932345823,-1.33188367233899
"CAALFM_CR04620CA",4.26539096094832,-1.08624226237276,0.667358911411308,-1.75381560414865,0.309529970786875,-2.05618690098579,1.21284184954389,-0.811252414226717,-0.452714432354735
"DIT2",0.71797143128076,-0.234070055410325,0.99329709719767,0.172349340228292,0.718293890489442,-0.0351449215149426,1.04010956332528,-0.700930312546781,-0.38312516395645
"DIT1",0.158096123123302,0.38517237133638,0.234488616781649,0.867165197362369,0.753954222013759,0.105530300160978,1.12086160381784,0.0356567628881954,0.0277626232180275
"CAALFM_CR04650WA",-0.128860939670251,0.353294002433978,0.0425724192385512,0.702797409036396,-0.108359650331185,0.226266895309783,-0.622645512930451,-0.55260278226457,0.510674970042544
"UGP1",1.95376627608951,1.40805274466914,2.340785839555,2.5252637503812,1.23688133734581,1.35557946984285,2.53149371260135,0.967509105559831,1.40389621168265
"CAALFM_CR04680CA",0.387447779811509,0.930944650588633,1.11361220316688,0.442613988154813,-0.47268717005676,0.783477335689289,-0.00496279088511895,-0.350426759470806,0.897966265651541
"tS(GCU)2",-2.78476383585822,-0.0351025505307088,-2.84509984847628,-1.80453929411684,-1.66090606598557,-0.72068428835594,-7.91153224363201,-2.33111430690902,-0.0320186370658216
"tS(GCU)1",-3.47714672070262,-0.472094225937348,-6.59702017184703,-2.5277064383439,-1.91398391545773,-1.12984717974418,-5.37023835832937,-3.62592158435271,-0.201985732525096
"CAALFM_CR04710WA",-1.63052121238054,-0.729310557922852,-1.82193519786246,-1.01665059414264,-0.596151911889954,-1.38527998750141,-3.14175586810018,-1.3346636332699,-0.41454185917377
"CAALFM_CR04720CA",0.215861004771944,0.252522548178465,0.0317180148990536,0.0788416278688137,0.0565688580908767,0.112129098617779,0.487251587993584,0.219019435506482,0.0506638804476955
"CAALFM_CR04730WA",2.31902703045482,-0.424483111704377,2.20899571968437,-0.122804127970244,1.08837402816407,-0.433755304238872,2.19982074619354,0.0398362179105099,-0.218551535374072
"ADE6",-0.8797440924538,0.343242874501642,-1.61497569627481,0.51025192642484,-0.225333966694917,0.66737724910356,-2.37360087023712,-0.67277549267098,0.0082454469568258
"CAALFM_CR04750WA",-1.15367782329973,-0.446027709987859,-1.99211483201633,-1.31587593579249,-0.539530396067538,-0.491762404645075,-2.67344387401979,-1.16566041834647,-0.0477631494269253
"CAALFM_CR04760CA",0.533609348233609,-0.380388520490372,-1.05382663772164,0.304502253435855,-1.28822599386892,-0.669874849449333,-1.89153078965875,-0.922262635954643,-0.840331466600817
"CAALFM_CR04770CA",-1.63096652327132,-0.0700206987348737,-0.980022375926956,-0.739513077927238,-0.168863733270392,-0.287444472898894,-1.68328441777666,-0.997233232645567,0.285356487754717
"RPB8",-0.840741051349531,-0.633334719932581,-1.46461194365005,-1.0922047927098,-0.723238050272674,-0.864988307090317,-1.7074313011177,-0.980017148077031,-0.116004603342264
"MVB12",0.724643282579228,1.30603697229368,1.11818356886204,2.12084796984654,0.735232882115765,1.52557362043404,1.63901060037539,2.00642230441201,0.54489443586576
"MNT4",1.12825447603964,0.225473186090528,1.29834774095435,0.291236657524457,1.3118525068166,0.720873221734191,1.60457054376613,0.526282864291607,-0.239228850399138
"RPS3",-0.621408378185038,-0.187884537233773,-0.903313357895865,-1.11827454905841,-0.590189125494924,-0.168214185562954,-1.52325837500458,-0.371162024239642,0.14965159397943
"CAALFM_CR04820WA",-0.622219249291937,0.00505787808993651,-0.53814852655935,0.803518578056813,-3.99789406847281,-2.12667366174738,-0.67967045896188,0.419769199377691,-0.321026783147655
"CAALFM_CR04830CA",-0.131442780775593,-0.266947532104632,-0.356014250252408,-0.042617175092281,0.124216654100938,-0.500946569591797,-0.0608687300620779,0.316403691036101,-0.0443353926025556
"MSS11",-0.345130201236065,-1.30050573673864,-0.373923939341102,-1.27359963841063,-0.134742108220905,-0.590287721404301,-0.0740365095246471,-0.498617606029879,-0.696670299009229
"CAALFM_CR04850CA",0.906739018594601,0.669649970624481,2.12560170496013,2.2497297910921,1.16098869961965,1.22817135436006,1.87333594301457,1.58892325367125,-0.11603669030276
"CAALFM_CR04860CA",0.523493055174167,0.655930899640725,0.67867426531327,2.11702663506195,0.81145417563248,1.15515666728941,1.59031870799466,1.21025223331692,-0.199688708365613
"CAALFM_CR04870CA",0.947807198303931,2.96252031093152,2.35009878444505,2.38840050384342,1.72757362066852,2.85315513494133,4.72804819252201,5.16189131844452,1.41564726346901
"CAALFM_CR04880WA",1.2479180272258,3.03212554209187,2.1577936581214,3.79580561499255,1.89732156783406,3.5080719907512,2.56587298082895,3.60436248666912,1.274381602568
"LYS5",0.624016150093787,1.32640974791418,1.21484702291034,3.22119410921889,0.695483058225,2.00617542707305,0.554308565817479,1.10620726822408,0.824964917829818
"PGA39",1.7664684857076,-0.858601546190021,0.411284444503499,-1.64901758223307,-0.0966078465699367,-0.873825073812894,-0.790981165930532,-1.69016723808832,-1.06089684680935
"CDC43",-0.30211110528442,-0.364824631609497,-0.326401570527314,-0.614290163921084,-0.0744729299889285,-0.193117710864538,-0.739516162627962,-0.654261794027422,0.0590082101842478
"CAALFM_CR04920WA",-0.492844229658669,-0.999523481792584,-1.02866553524558,-1.61713083147342,-0.710181506319401,-1.01428546021834,-0.360455117267628,-0.225844110563266,-0.455375443298553
"PEX14",0.294492988019598,0.801301559308458,0.579518260966963,1.57024519611284,0.498982221080048,0.674155182175857,2.60347341905653,3.27654004440111,0.306801117020172
"CAALFM_CR04940WA",-0.769643567313531,-1.06236632471651,-0.573676499835576,-1.64576602924884,-0.661266716065448,-1.29100697704524,-0.672358840311503,-1.1191127098215,-0.448234687242391
"MED5",0.245492986414415,0.555588151714459,0.51395602677431,1.13191975651203,0.622077905826369,0.63125262448089,0.772818217398051,0.73100031026121,0.57516303565466
"CRG1",0.826198022931511,0.27236463292943,0.563604210522376,5.37799948790551,0.145387841781637,1.89690269855213,2.20553202085788,3.93583874138121,2.82338682251615
"CAALFM_CR04970CA",0.785133037011464,0.715857316548605,-0.384720321251252,-0.0259555267439739,-0.983229005769153,-0.277801053692326,-1.04556158997833,0.141018170421629,-0.315061496899572
"CAALFM_CR04980CA",3.00267843154543,4.45343899499507,-0.0744201395356574,3.46330096531984,-0.75565875819657,0.3568785130246,-0.177295597849864,0.646482721758111,0.00108245299428374
"CAALFM_CR04990CA",-0.00808018416531577,-0.00959836153635217,-0.0114281298227451,-0.0102640423113685,-0.00537931135148385,0.0923433091252815,-0.011360384269167,-0.0100883733115568,0.0251832867880486
"CAALFM_CR05010WA",-0.844723133565195,-0.465623676520413,-0.207161325859774,-1.02815675974605,-0.0965945100799251,-0.2403998440604,-0.00184401268446547,-0.689233666140767,-0.407562564642945
"LYP1",0.643051599329134,0.327631169749708,0.672176168097439,1.5834813884907,0.325673082653108,0.884459372317398,1.01791127205872,1.67812240962709,-0.0885969961473464
"CAALFM_CR05030WA",1.15090130074763,0.867226384152136,1.24757805396031,1.62991901447076,0.863247962448553,0.612933189213843,1.36571610922268,0.616316440096912,0.418108865996777
"GLN1",0.00910363120447194,1.88073495771053,0.73708263084156,1.70508734673343,-0.072910111272625,1.20245262587738,0.5039835609871,1.24917247992262,1.15161004793029
"tH(GUG)1",0.0137553946666331,-0.318756430025363,-0.16268826150281,-0.146480242991592,-0.0410046776927215,-0.181967663673108,0.0117604996206757,-0.176875333681606,-0.0348397678418408
"VMA13",1.1698539903406,1.83117307673486,1.61354067264732,2.84071721273396,1.32593764462377,1.79535603286729,1.42054616663979,1.66570111529228,1.06833663431351
"HGT9",3.69140983373558,1.23291321218017,2.12711142119276,5.14483340188428,0.757418035686836,1.6317166315985,5.00107055759896,5.31466905273465,0.231972028095747
"CAALFM_CR05100WA",-0.49723061108323,-0.143905100688504,-0.314308804316985,-0.195093854743601,0.241278321429885,0.129042819187641,0.15714433265504,0.139934295853056,-0.0885690382140975
"CAALFM_CR05120WA",-0.172382302227883,0.407327639220536,0.215929452352291,1.06145077920388,0.326266729412692,0.568976803847418,0.492942247653263,0.685067829446599,0.195920891969741
"CAALFM_CR05130CA",-0.133200036252284,-0.590366587877534,-0.0118899269448915,-1.36612330947677,-0.179787264675541,-0.582212147965682,-0.223965475018221,-0.41458260909994,-0.268408739453231
"CAALFM_CR05140WA",-0.0866150288888076,-0.603195816867843,-0.267873146721776,-0.555863834711914,-0.427291551145444,-0.575328668454384,-0.578888836734102,-0.533498386316232,-0.189869654841333
"CAALFM_CR05150WA",-0.453253783127109,-1.23854247285916,-0.726610219958626,-1.34418930704054,-0.332079490288865,-0.667888498197828,-0.430823386226215,-0.533134405191968,-0.407691867787981
"CAALFM_CR05160CA",0.315295323610946,0.13387260214376,-0.135905498865925,-0.0237024857036915,-0.269757803378785,0.256868308533221,-0.591597111020211,0.00927050690063449,0.189419179375438
"FDH1",0.848267658608322,-0.672147715359394,-0.0748139950650137,4.49374600751246,-0.71394200564867,-1.00901367985217,2.87359227846838,2.58525363594767,0.176501972574127
"SDH2",-0.238015981652099,-0.582985569741153,-0.703682514694934,-0.531954079059613,-0.0494249287428778,-0.517852739396637,0.449195472211176,0.537771661851567,0.183366272322245
"CAALFM_CR05190WA",-0.00499254645919027,-0.00603761412139044,-0.00686601384217903,-0.0065525995696194,-0.00332152764480706,-0.00669531208634616,0.115242998840061,-0.0064061045287296,-0.0012800105843884
"CAALFM_CR05200CA",-0.681573250384161,0.417614959327816,0.0866934287788836,-0.300537440292551,-0.27138698329481,0.388494841591786,-0.221316523763876,0.47701406979941,0.109823947284723
"CAALFM_CR05210WA",-0.56107092732919,0.182721818463937,-0.512163274385671,-0.0705300054934988,-0.213717577166239,0.661783263068911,-1.67263393092463,-0.408319197102991,0.245492475407962
"GUT1",-0.178150574343185,-1.04281218469752,-1.01879446944573,-1.74285117419481,-0.529506342639731,-1.15618712644784,0.950582441251464,0.862014982996905,-0.265971837880914
"FGR14",0.171751412941562,0.280131523278004,0.326643658236831,0.126251090690983,0.276794103093023,0.00160927563632864,0.657265836584594,0.584124948400835,-0.0878173701139252
"FGR13",0.529702245618067,0.77415935890289,0.379746941164801,0.94178814666893,-0.077318374754594,0.548804177564929,1.47135315248073,2.38239075462296,0.0933940039526159
"KCS1",-0.100553850347766,-1.00442827295873,0.246584177983384,-1.33630983036404,0.00532447573763171,-0.986443357562715,0.26137375714353,-0.44935673064896,-0.529225522798192
"MNT3",0.607777097749587,0.721523380116483,0.773340094527037,0.57271631751666,0.481646045328298,0.790652544302375,0.439909065028803,0.155625058388837,0.488981611251398
"MNN21",0.262346363702454,0.755617356722567,0.540392051572195,0.939611292147984,0.324289847639932,0.825272144191932,1.14239371201704,1.04057705364964,0.663843017117452
"CAALFM_CR05310WA",1.44561873369774,1.06710798828315,1.62594197825241,1.94453711559432,0.954579062635926,1.09832245637617,1.07222425561315,0.574348206526164,1.01148985300516
"CAALFM_CR05330WA",-0.133819580614275,-0.174964313507455,0.680103783878785,-0.559743298634093,0.229825038829966,-0.503884536610588,-0.422574224333736,-1.11647221971253,0.0929199734469046
"IFE2",1.05719291948739,2.59350324603185,-0.325111777789138,10.0510522061731,-0.395488785510346,5.79222660184984,-0.0301414302937969,4.93639656490197,5.22223899251861
"CAALFM_CR05350WA",1.34302624699463,-1.00239840092111,-1.23725298032258,-0.423985797800342,-1.84877970250374,-0.94946860756025,-1.66632891783577,-1.01739910703041,-0.276029451997515
"CAALFM_CR05360CA",1.20563226896894,-0.357387843069665,-0.785903486040109,-0.820847783017908,-0.583480545382338,-0.499339765031663,-0.352716028606554,-0.51318327704245,-0.14277524982468
"CAALFM_CR05370WA",0.851717830679379,0.528580196303784,0.143537360540304,1.0746303825168,0.133827535014714,0.271880573726913,0.0719633052605177,-0.60404219980474,0.505336359119104
"YCP4",1.47636251771949,-0.325817954640702,0.581105579986558,0.949904846497189,0.122777582466545,0.174982392417162,-0.618816191505417,-1.40092620034821,0.0254777447936951
"PST3",1.1248397767619,-0.137769745923513,0.449449398330099,0.544510075296938,-0.0863229542853709,0.0852857395072225,-0.304357415637623,-1.49633565224547,0.167796506086851
"tR(ACG)2",0.165079856466087,-0.61641898370661,-0.171852786390136,-0.70830431774809,-0.0898417915190883,-0.497983697074202,-0.0469912569470347,-0.674007131278995,-0.0613022766054558
"tR(ACG)1",0.590533088812171,-0.892435904590228,-0.711921045327914,-0.883454381680914,-0.080210104305865,-1.03444625082675,-0.143251944641312,-0.635226895665045,-0.204564821429042
"CSP1",1.59988617225675,-0.352056110579169,1.18435641057299,-0.0203619550899458,0.159880307258576,-0.153109926408905,-0.401133616910956,-1.05166716295883,-0.659602081077172
