"","condition_FL3_vs_ctl","condition_FL30_vs_ctl","condition_FS3_vs_ctl","condition_FS30_vs_ctl","condition_LL3_vs_ctl","condition_LL30_vs_ctl","condition_LS3_vs_ctl","condition_LS30_vs_ctl","condition_RL3_vs_ctl","condition_RL30_vs_ctl","condition_RS3_vs_ctl","condition_RS30_vs_ctl","condition_SL3_vs_ctl","condition_SL30_vs_ctl","condition_SS3_vs_ctl","condition_SS30_vs_ctl","condition_YL30_vs_ctl","condition_YS3_vs_ctl","condition_YS30_vs_ctl"
"SEC72",-0.00827542968015922,1.66666706182232,-0.189115214926544,1.00632419258412,0.0213447497687037,1.81756359578789,-0.113602407449466,0.570965453989849,0.26759723643847,1.13536907411622,-0.139555739402035,0.543617439816074,-0.0253737015735104,1.22540709803077,-0.362808451840787,0.321890287659109,0.641906965147448,-0.0646783375318829,0.878939028725788
"CAALFM_C400640WA",-0.329156578045391,0.450179108320426,-0.190505789000894,0.510635735777216,-1.34265661504128,1.20314643118433,-0.185611339330128,0.575555085338143,-0.217295224150812,-0.416064030894931,-0.209079188547291,0.19670434303476,-0.278941666450419,-0.0271817629662211,-0.425402142110981,-0.633321055088079,-0.380868657067207,-0.00403580819403126,-0.930998870314349
"HIS5",-1.13976826148602,-1.85501034364043,0.223861518616588,1.77942195390702,-0.525649182171368,0.569796348486825,-0.0939302940568797,1.16181635334767,-0.528526240286588,-0.926525800921185,-0.208479071598113,-0.379539155298956,-0.869384854793881,-1.83054373020578,-0.627578455200784,-1.56556082549557,-2.07194966805395,0.0238723469810838,-1.84028155685555
"CAALFM_C400660WA",-0.725410574971027,-1.1362411484361,-0.789291569955466,-0.907452163255233,-1.35270137748355,-1.47451649019161,-0.266474545794799,-1.70498527311287,-0.591675907849004,-0.578517127821718,-0.2585485692877,-0.451421204756162,-0.606501406378243,-0.827626993393813,-0.364915479943912,-0.271785996977028,-0.00516143185982916,0.00467692273437517,-0.262505353410116
"TOK1",0.332501142772979,1.51743506361886,0.678235974627828,0.210329115046663,0.598671715845663,0.785512224237544,0.147008215364341,-0.0645971468561265,0.3739817272579,0.525833590468968,0.175258533542055,0.109523538237454,0.325466078389809,0.066825495766025,0.0386042196023323,-0.118758970199775,1.32930462412681,-0.00967094425046161,0.617273523471718
"CAALFM_C400680WA",0.215520370624951,0.775745110652609,0.438724650504159,1.38495303093563,1.18544264204448,1.00119731532683,0.0896943949936157,2.53236320320905,0.425453128443482,0.74373642634049,-0.0418001825608756,1.17115815199225,0.220560713231517,0.58721551140954,0.0856462765386192,0.886227418096157,0.27307143929173,-0.00102877055699705,0.30120964053861
"CAALFM_C400690CA",-0.221951007098018,-0.548896547265584,0.177032196708573,-1.46536950861578,-0.596524347793882,-0.717600070942079,0.0428352891905309,-2.51445872761225,-0.240189969271515,-0.679583847101491,-0.0642147951808617,-1.32860689416943,-0.300924633176086,-1.5323376533098,-0.109723379082576,-1.1535947713746,-0.0532474130003525,-0.00746559609911056,-0.931998249641398
"CAALFM_C400700CA",-0.242067398627998,-0.832211538797908,-0.15805267592802,1.19046682611731,-0.02172122066176,-0.117419499200644,-0.204124540720176,0.523059756933537,-0.0942497252234671,-0.180752598292406,-0.207651222367188,0.0224260675385593,-0.0794468002437039,-0.308732398116758,-0.223523141851581,0.302168732323203,-0.495443447207569,-0.00280837416632596,-0.553582692581705
"CAALFM_C400710WA",0.0799160075544535,-0.490089034150021,-0.287392286867453,0.340237037339321,0.244770277781465,-0.00104767955692963,-0.0363731038570923,0.148704299571096,0.00555608074795022,-0.765832499127289,-0.111721965410554,0.0675499090261983,0.22177190702418,-0.109285278120831,-0.00760169974765467,0.257058323262818,-1.48600890718044,-0.0070354171915521,-0.674148438871876
"CSP2",1.06166327116239,0.255605118381966,0.519969526470971,0.386683854757798,0.794618439391926,-0.257017124946814,0.21343066414493,0.132677937637427,0.376161988025246,0.299085397816252,0.141758841090704,0.929744485195831,0.633284199105444,0.0406536521066648,0.367217622517492,0.215117092939815,1.25024518664673,-0.00532195641642002,0.981750871510732
"CAALFM_C400730CA",0.617022222698781,-0.199216079594735,0.495902322481095,0.226858836611961,0.345528528897562,-0.440063455863186,0.20033033906488,-0.458591743119826,0.291974560289593,0.281187953673243,0.249409731580975,0.62596330392663,0.237373859327361,0.37376919746818,0.496873141690701,0.000514100516201082,1.24902872480413,0.032426092193392,0.605056473352749
"CAALFM_C400740WA",-0.364085190465804,-0.627842574194387,0.0904170301232873,-0.238693607529852,-0.540063137362715,-0.6373250629409,0.108434775665662,-0.598530154524889,-0.445587381483743,-0.276906203890964,-0.0427859163906118,-0.159915441523547,-0.29090152552644,-0.69119931404529,-0.0284591310915562,-0.197291708208359,0.472871469750117,0.00989837282485742,0.204537674090614
"CAALFM_C400750CA",-0.850319271764774,-0.928342958789171,-0.257406626146349,-0.358209300660906,-1.80587207800498,-1.35228149474732,-0.108154825987651,-0.806743580261625,-1.07816049095695,-0.675906775595766,-0.168484722089045,-0.0383145978696335,-1.0862229515407,-1.20047535167801,-0.591368641692447,0.0485510703618784,0.0419798391194012,0.0156641590712769,0.0698850949935649
"ZCF21",0.157018169504774,0.119360887126296,0.344425925560608,0.18745512916558,0.121840163686185,0.555163273981191,0.288892641788178,-0.0663399572769407,-0.222513237925015,-0.0759130325067266,-0.057768548263427,0.502001633857875,-0.00714086166005375,1.54666353894763,0.00478075321922637,1.88380975597387,0.982208007975369,0.0738049558027318,0.835365071996406
"CAALFM_C400770CA",-0.417410496687726,-0.593531822503027,-0.283792251462399,-0.137978497115185,-0.567935612097517,-0.591096435693021,-0.244446872882826,-0.0635262056059152,-0.170823804536785,-0.135863074254057,-0.0501591738021346,-0.22919933391984,-0.347144371587606,-0.598916303205655,-0.282562538329212,0.0340576146088024,-0.194764160735429,0.00382187772775222,0.00332215150960616
"CAALFM_C400780CA",0.0313424963345497,-0.0500995602444732,0.0289255708217322,0.100804051960702,0.28249913689999,-0.00287941266101889,0.174745004277642,0.314028448293625,0.029047477615478,-0.0388568840717273,0.226785829433909,0.17358737512001,0.0931905667343934,0.563733430578934,0.158541989489981,1.17118068077861,-0.656360841275682,0.0233253880817508,-0.217000035214915
"MLH1",0.371684349973582,-1.30960170334044,0.122936152430611,0.562861998491413,0.508588140824357,-0.243753534587011,0.0480080150930797,0.302507896966556,0.145987511402967,0.238257659985396,0.152590655059347,0.83103183457546,0.21676795606806,-0.309603720505378,0.260763718812071,0.522434780376927,1.06478192810261,0.0186925082695015,1.04421957699664
"CAALFM_C400800WA",-0.153003635299378,-0.667176905021018,-0.420114679332348,0.178998484481527,-0.137600613476104,-0.615729558533644,-0.35542340930981,-0.357683388290679,-0.19133822605361,0.073818447953645,-0.157284960606367,0.313796099879591,-0.190196195131948,-0.872765926073073,-0.14603473200083,0.0386960014428945,1.19537624801272,-0.0235733012614564,0.752800662691759
"CAALFM_C400810CA",-0.486227508757134,-0.103146379734104,-0.0302481152264122,-1.6413868395281,-1.36642528459995,-0.832782472265424,0.0455634289300246,-2.76015026050422,-0.676191508067494,-0.217913387229315,0.0343755042378891,-1.08953472619401,-0.441846985516636,-0.317996573255858,0.000506928276515967,-0.334139631912855,0.753929331800521,0.00840704201643943,-0.580838552230209
"CAALFM_C400820WA",-0.522311488353033,-0.0419201753482762,-0.665627978924804,-1.08632783068923,-0.830484572698531,-0.366276647229161,-0.30933316747928,-1.74830020871358,-0.529538827015132,-0.290087305077705,-0.326579418850211,-0.89732402407798,-0.382512076180656,0.304558040319887,-0.119722322525521,-0.243600215443764,0.343107966273403,0.00173596629270835,-0.311100026410575
"SPS20",0.906812709989512,-0.387736800943534,0.139228654663274,-0.505661828212603,2.03174777865322,0.431449626631322,0.349696787416126,0.955306913633917,0.760505125909675,-0.509247567431573,0.303039265655366,0.259785698711698,1.40266331566411,1.95983740783841,1.43041088077883,3.49599823940214,-1.9237641863583,4.41330683272186e-05,-1.02091204070035
"CAALFM_C400840WA",0.717302815451351,0.841373412166005,0.363086574944916,0.221198105191359,0.96929939389148,0.965198943787025,-0.0153937190464774,0.415037897349589,0.643841903075391,0.523443400217079,0.0563705084359236,0.0938479652481861,0.585834810417434,1.17352503679972,-0.0672253079431264,0.480328675033249,-0.0711443835300098,-0.00219836134548412,0.0363134272843301
"CAALFM_C400850CA",0.412103348319204,2.67396361024927,0.665691206448407,0.000907754408006674,0.133934706966356,1.48805839730174,1.03570020148772,0.118142200075366,-0.0160261010325883,1.26771898548523,0.76786465711636,0.271247853150773,0.54468737284341,2.0457046863996,1.20150532567278,0.44116517300814,0.219370203104472,0.0566864863896525,-0.382905605759342
"CAALFM_C400860CA",0.393766792034144,0.209888231799599,0.874803013320629,0.687825279482856,0.452487099714437,0.394035098152684,0.552536558044816,1.43351047499384,0.133914791495809,0.30487747793186,1.06883573332417,0.941938924987599,0.344406819009325,0.166014458554577,-0.227237171424189,0.428070991378754,0.423354912975638,1.13596680270016,0.598566889983125
"tG(UCC)2",-0.0294855379180095,-0.00747866004237581,0.0331242516151342,0.0425429285134836,-0.0882126781576119,-0.0937258463296185,-0.0149916241487696,0.103446801007176,-0.0277713415633485,-0.00639046520888707,-0.0116697189494976,-0.0420561579259016,-0.0242023847650063,-0.0644085790892139,-0.0168603931697395,-0.0119766996733497,-0.0356599644913651,-0.000205063086987771,-0.049020917928714
"CAALFM_C400880WA",-0.49853129375084,-1.00903019029023,-0.279849877876796,-0.521670067253796,-1.11611572750886,-1.18679991217167,-0.11283049431923,-1.31791184150926,-0.655457665947632,-0.357018176345855,-0.0785321686111492,-0.806932083171395,-0.48149291540915,-1.19991224775821,-0.219270647103598,-0.609649004926316,0.518256120507849,0.000939913569665371,-0.0034735418130577
"ARO1",-0.650723808603121,-0.515829280215962,-0.243561257776927,1.24934408837277,-0.593245771341169,0.135755607694256,-0.0492826039745449,0.449472301490328,-0.374557567223365,-0.141979460392602,-0.0979588583052009,-0.180517441670731,-0.571036727723847,-0.732113515535762,-0.512772155930065,-0.670294471216215,-0.287197285003215,0.0102301876056937,-0.575485657266193
"tG(GCC)5",-0.122699505489427,-0.568706083935457,0.0374743387005556,-0.463602237148884,-0.15576405614753,-0.403108312407503,-0.0239015901487812,-1.68404349569307,-0.0224490301092792,-0.253085722400653,-0.0690487749888331,-0.132516954660103,-0.139166649408565,-0.868899754316608,-0.121374215843222,-0.460399243984935,-0.418281754571766,-0.00471268715055606,-0.39740615485724
"CAALFM_C400910CA",0.555308721683487,0.158397958479149,-0.775325818030288,0.41366515996612,0.830617504870867,0.5109271423839,-0.444645492623301,0.371450332149418,0.453961668433058,0.485182181397195,-0.462456130906966,0.195342480561945,0.579486376565231,0.828497776125038,-0.034331916659887,-0.164483857235127,0.792085213837164,-0.487882930274243,0.622670524751236
"CAALFM_C400920CA",0.499101983405451,0.489101221138325,-0.0517811635923589,1.01800394777807,0.958053922962031,0.202892238914805,-0.016365513048642,0.929723829272667,0.411807487315691,0.767961720521857,0.0402509015957189,0.530174306264627,0.698515193689525,1.36357010700393,0.425584336555333,0.377045320402322,1.29792415316843,0.020732355315318,1.09725094020488
"tG(GCC)4",0.016714017448106,0.00780818002846511,0.259099668671458,-0.373357582666483,-0.512378947994282,0.0714209445998081,0.0258080941412455,-0.450017078296654,-0.0355992856744992,-0.147101205542468,-0.0136277503635174,-0.0277082554565002,-0.108719914031943,0.0315563851410954,-0.0764415137555945,-0.709991891578083,0.0490001614001258,-0.00413801265735275,-0.178554496557674
"CAALFM_C400940WA",0.00901773640380148,0.229595539088718,0.48701422994687,0.140004222371058,-0.374069704794366,-0.154612914165227,0.217625639329717,0.0452550100607,-0.0956903961120121,0.416448734464956,0.116222090433408,0.192309243550345,-0.0710598574538591,-0.469638338785934,0.163919527152869,0.198794818483158,0.791005325378776,0.0223990358608518,0.708064848097452
"CAALFM_C400950CA",0.698834496044234,0.274165873601666,0.36049110801848,0.252240379881789,1.66039727671995,0.330312599648717,0.356231124703188,2.84627986743781,0.859500088403474,-0.152960674614371,0.211725672134333,0.542959152435776,0.58175446165748,0.915276467823637,0.362706074839381,2.20652841940685,-3.07017856132305,0.002132118153146,0.00358454556455852
"PTC8",0.377134213301897,0.998939898155821,1.70730895752139,2.40416381198629,-0.0654271421668411,0.769029693971132,1.26194024273444,1.66976625664123,0.458560607200437,1.08051970995968,1.48078664289061,1.16347895877583,0.318492207112452,0.281418980785238,1.73714274590269,2.10574844707952,1.0264647471579,1.4793302415061,2.32146119308842
"MDN1",-0.505390253824953,-0.627038533430121,-0.466088412768944,0.949230374382391,-1.23360794570331,-2.09837413099499,0.0639799213788398,0.00653411503014755,-0.60179852974553,-0.168196297897088,0.033334834462436,-0.0106999822540256,-0.525109063364644,-1.99403487049109,0.0514450805077483,0.652165472876316,1.2443474000209,0.0201226306742927,1.35051328936036
"MRV1",-0.638825894212629,0.269381502352959,0.254563792726495,-0.54712341838695,-1.11666065623816,0.212053917635127,0.0632573538007939,0.757693496483132,-0.548623314123074,-0.401798388270757,0.170563870914278,-0.183976356063931,-0.165983352689851,-0.314549370010048,0.149006169268748,-0.411343275353252,0.0165183020498767,0.0221267973524607,0.144519223086142
"CAALFM_C400990WA",-0.208408620194039,2.02034393663895,-0.277896881178119,0.466902914033112,-1.17914897840375,1.13862048643019,-0.181332526811595,0.738012854668737,-1.45373397652246,0.29085980140603,-0.165548287896195,0.241015293959816,-0.306103807338718,0.417366398312334,-0.25440956501799,-0.700389896235688,1.54984752388945,-0.00601657284047187,0.52661267527877
"PGA57",-1.00708623330041,0.0712183970573169,-0.423719662511717,-1.29741846230958,-1.24653907215105,-0.893064485221673,-0.0833361640911649,-1.70272460178428,-1.42070766531418,-1.32857763854002,-0.256630101345564,-1.71567946266393,-1.30053836306886,-1.56979695173021,-0.991435907819271,-1.04923636834133,0.55727660403925,0.013936645665821,-0.00730320048263646
"DAG7",-0.178188837585305,0.833797086365331,-0.671408044876934,1.21133711676076,-1.29746970938624,0.792788284394774,0.0435092489008049,0.826548642993597,-1.05419260321032,0.330521612977975,0.0249071256015565,1.72412262935117,-0.431017928636256,0.449777286483403,-0.276651202773588,1.94329626326581,2.25646941683303,0.0300667347598172,1.89587968921969
"CAALFM_C401020CA",-0.210009142793416,0.21006355791936,-0.0686501245689041,0.636088370951686,-0.426788661192528,-0.129954752994473,0.0246727639753714,0.980561327728346,-0.183902327525434,-0.0209025251260778,0.10104635490289,0.657300971621401,-0.117567797836754,0.390076358356927,0.0071451956419066,0.666927231582551,-0.359207286818686,0.018118668470938,0.40106550639544
"RPL40B",-0.840388963685203,-0.594279716158538,-0.443495518490425,0.00943323583161135,-1.48844462968559,-0.945735305897804,-0.169401922169454,-0.319759055910411,-0.701520081283302,-0.72271344099824,-0.172603607589807,-0.0211486948515403,-0.700667625311421,-1.50729455482021,-0.398641853409502,-0.203762899928146,-0.232329715892493,0.0144411661248763,0.400540174667707
"MLP1",-0.173469888399348,-0.52432376233234,-0.274273131807561,-0.619185847886138,-0.283310744746169,-0.623519558080928,0.109085928274214,-0.638854872377877,-0.155083107975083,-0.180089665621235,0.0591085698943579,-0.469673519601734,-0.140907139146229,-0.594472956971276,0.0881535531923679,-0.43561612401351,-0.213791445714729,0.00661788051319889,-0.35848168162118
"HGT17",0.330433155666124,0.0111400824925731,0.0235159879963987,3.84425010868403,0.649775159187733,-0.39925114548437,0.0277658767420196,10.7682268814176,-0.0280060038395456,0.125028902437972,0.00959836109443559,2.6150863065009,5.90265241487846,3.60778566686694,4.9024269669622,10.4127801780482,-0.38097014595987,-0.000495765771035381,0.289126832066051
"RAT1",-0.433700980098739,-0.726222194059134,0.388454128220446,-0.362531808289873,-1.20946816958745,-1.83698124797679,0.280703818152693,-1.39204332906255,-0.525768846459022,-0.341544481653671,0.287765456841842,-0.366020959074849,-0.36285086198593,-1.38430600965669,0.155137630507284,0.337961413767213,0.64153773476661,0.0488556558183853,0.132042256280552
"CAALFM_C401090CA",-0.110861764782225,1.49504649861138,0.1097832330852,-0.105432647452785,0.0742594086493968,-0.775646580578385,-0.00208994517227909,-0.0975818379450307,-0.154084553163301,-0.976963635625723,-0.055369123899961,-0.442855008576735,-0.0611611397693418,-2.0000234774159,-0.185491432341296,-0.378247480025955,0.929971041968968,-0.0317672941804407,0.47130457554072
"AGP2",-0.735093344576681,0.350423669638035,-1.15350308792369,0.241241689504032,-0.427507509843672,0.773173922663451,-1.05677146769243,1.3839531767823,0.57986978463556,1.90843231892519,1.52866272626487,2.45820852264742,-1.19005793099034,-1.40455193546826,-2.53582160767991,0.491114905003751,1.95779211957795,-0.011946560161677,1.41068542196164
"tD(GUC)6",0.0236842829098741,-0.144744579517977,0.0372357062431892,-0.141777230141779,-0.104130166497889,-0.137757333780654,-0.0157773877448886,-0.781412219447719,0.0745298124547522,-0.114751084102871,0.0225990396281694,-0.0806780733723861,0.058347447714511,-0.27325219220388,-0.0835676135170876,-0.510835838528665,-0.00842266747555083,-0.00512656958077717,-0.263628777559845
"CAALFM_C401120CA",-0.0192930845446217,-0.158267219540743,-0.334311389179789,-0.146422918810899,0.036526127939013,0.137156966207196,-0.215607105793282,-0.138430071700672,0.0609646769658722,-0.0116194769834453,-0.213478629270635,-0.0785209459243344,0.0117427843716303,-0.256640868058366,-0.14173882976679,-0.0429867193902883,0.379133560256694,-0.0673626078876268,0.060334660663525
"CAALFM_C401130CA",0.081469632202999,0.170911442750879,0.223255639079619,0.489407921667027,-0.088620540907399,-0.0874481186049162,0.334390040038159,0.393553740883143,-0.0466402098345793,0.33731733664742,0.325709621679016,0.405502204656415,0.125769913860945,0.24912148214463,0.420946754725788,0.353035777989878,0.84528942402242,0.0546572265403202,0.548407151974432
"CAALFM_C401140CA",-1.09608507328245,-1.54803330143966,-1.59218340129662,-1.23254483099534,-1.31614791522222,-1.36348242632552,-0.88381660043626,-0.100557772172927,-0.956479806927503,-1.66454990392694,-1.03282880887974,-0.721712464048598,-0.72293599598343,-0.775785491523599,-0.7495498037328,-0.364273896573746,-1.35242840759211,-0.0625430640809028,-0.905735301094823
"ASK1",-0.0190524146758847,-0.328233298342616,-0.467852491089907,0.13870590251713,-0.282310505375374,-0.239579959892096,-0.216577810989141,-0.418010678558452,-0.342116702579086,-0.218312525679769,-0.292482049126521,0.145805885411628,-0.0602633885474013,0.093400281905989,-0.0491460892482909,-0.25686626982014,0.49259289703274,-0.00631610866038968,0.707323875508726
"CRD2",-0.447877073564504,-0.140206259705588,-3.75747549236569,0.407522419536772,-3.01584563044355,-0.916968034594002,-1.41334819034982,0.611720145653547,-3.04865003157219,-0.284223720607138,-2.37471620271544,0.613160550589592,-0.90081377512825,-0.651091576017823,-2.9863269183288,-1.22939795537409,0.76650251415629,-0.0146409527374987,0.321121760826474
"BMT9",0.155603231677313,-0.0267588700400533,0.775610422430065,0.900066643538814,1.95018275742491,-0.0259497837730337,0.215605860924933,5.13680589060058,0.143116888045104,-0.167128110049072,0.17005607638949,0.436024565076337,0.22294168851834,-0.0116748976738175,0.266068258110389,2.60987235275703,0.482486577225788,0.00973035541424319,0.307092058094273
"CAS5",-0.00359702478903744,-0.306347955001169,0.281998774411859,0.0268931722732328,-0.265371331596238,-0.842753958368497,0.288192025384517,-0.527118191513551,-0.089647635727317,-0.0571741723906743,0.332578157465182,0.0963501791300477,0.0154788322488266,0.102341515976797,0.267203872685457,0.546485998503333,0.662748631931534,0.408852630313939,0.420201578166916
"AAT22",-0.290236517640348,-1.61603301901516,-0.930617943384663,-0.96489662076382,-0.705001412491334,-0.733222468854675,-0.343848554810097,-0.173007247628893,-0.183594576993671,-0.398153323100157,-0.187068092890371,-0.218642651577376,0.116071997117252,0.209041280273035,0.134988640294129,1.14972112673255,-1.15951991516493,-0.0357750807688004,-0.770658577227413
"tS(UGA)3",-0.00150861347502257,-0.00795251937254943,-0.00246660729028794,-0.00491598923776646,-0.00533862980948283,0.0747812836877277,0.0153712031733951,0.135357502391316,-0.00175995878999563,-0.00360022444918897,0.0123913045568004,-0.00353899484918738,-0.00120390180294053,-0.00927666207034633,-0.00103012316057688,-0.00670987517942107,-0.00606979030611538,-5.84237589816399e-05,-0.00344053536624831
"CAALFM_C401220CA",0.913618968599781,3.14188718727028,0.916885269745088,2.02678125103345,1.85554933516435,2.82269508921348,0.268728040622776,1.74403811199134,0.626326009312563,1.04120163820592,0.222691158229629,1.92442444844879,0.817782176936109,1.75892776082853,-0.337599402310586,1.02227433896968,2.0491590466501,-0.0130198231545582,2.51106148935853
"CAALFM_C401230CA",1.26238636292467,1.57490304282143,1.09408566209309,1.08411000439054,1.53591972273396,1.71093747989682,0.710256963517179,0.587143660954741,1.06633685163269,1.52551811313741,0.927149959158122,1.32612976626362,1.13964915655806,2.3409924570145,0.206755384745497,1.10715290672233,1.22477170887248,0.0437315310150324,1.30660310079152
"CAALFM_C401240CA",0.623694491347222,1.73355376073323,0.024403684863781,0.539561006556415,0.774641338169765,1.49741491607027,-0.183608846295001,0.59794917414605,0.317411494092582,1.2176397464956,-0.0375304677982272,0.942720382092573,0.364108254213563,1.19776222142124,-0.302928821294266,-0.0638283393334208,1.36731618040341,-0.0272882482269919,1.21208808205325
"NAT4",0.630665395410235,0.555969169588051,-0.183870662603373,0.266381646135103,0.340177558242819,0.309503770590264,-0.0132253252226263,0.565216967462967,-0.273343256594326,0.681330456475253,-0.236040847684001,0.799093755010641,0.1943266869356,0.155917149499946,-0.0761602990550455,0.0352995981236823,1.37557021000662,-0.0378052896622494,1.47093510591033
"RLM1",-0.658390683329939,-0.0872718613767676,-0.2447313001965,-0.489391873572862,-1.09010048701615,-0.522587069304635,-0.0622383700883794,-1.17649045731075,-1.20706018378378,-0.302697270544494,-0.0818984794061193,-0.238387109803362,-0.763074900047692,-0.300500178882381,-0.168865662836119,-0.31653570863536,0.283764457000768,0.0363759175933757,0.0122669655189432
"RPS6A",-0.731215488160456,-0.32967028280691,-0.55322460946771,0.0873188129758283,-1.52307156864563,-0.65543295505848,-0.203495875809504,-0.590223485146805,-0.671736097778393,-0.292033559097819,-0.142537640132188,0.0707547376432851,-0.610663677509556,-1.02699926919168,-0.346364178100801,-0.060934907966217,0.058762318303356,0.00954848033289974,0.436038723822955
"CAALFM_C401280CA",0.020711987251254,0.437130990726246,0.683416966857685,-0.986403856303961,-0.291130120595827,0.206497793778672,0.690400227417211,-1.41297114164246,-0.246493379349814,-0.137755522869365,0.434739136587042,-0.2598388994035,-0.0777189590861118,-0.0318393796082222,0.314782318929618,-0.548483036284652,-0.0889060349151168,0.0251181917248666,-0.807177779013743
"CAALFM_C401290WA",0.171729537127309,1.08814818843651,0.166554941840419,0.258262334234457,0.115154269417125,0.664352077147237,0.506594181679779,0.919282854450415,-0.00410265848698888,0.0780060797214964,0.245220816628241,0.378904252927842,-0.056958578918214,0.493223638129297,0.140393936230334,0.671102214020128,0.3604497935143,0.0251591106018588,0.205274785676803
"CAALFM_C401300WA",0.136684586694402,0.0836376574352636,-0.119889120208938,-0.698152400785984,-0.284863259492387,0.125401398503396,0.196838399727209,0.695842579572408,-0.490801517204809,-0.237889167770083,0.188895209042866,0.220993586107458,-0.105858182566572,0.646354021236779,0.33785574556038,1.81393377552404,-1.60609119850098,0.0228367392847036,-1.49705517620358
"CAALFM_C401310WA",0.113597220442193,0.848990491592355,-0.047514151949729,-0.356936596152931,0.0561450496287387,0.22488076573876,-0.13975173123186,-0.574049580268496,0.160717523877359,0.30879452521834,0.118228884945091,-0.0625794601206078,0.15240563829117,-0.0607952490972479,-0.00123814914397347,-0.279731107501452,0.254501192782343,0.0196461116852093,-0.152713443388521
"OPT6",1.9154562559221,2.11313075218213,1.63663771084677,1.81389086261125,2.64226554740399,2.45420899115592,1.1861742563629,1.56342438985434,1.69160282341697,1.75665022979384,0.719796654140378,1.17944479136145,1.80382758155116,3.29454915372367,1.08975705599931,1.99413330869063,-0.578297621624343,0.109980597336152,0.717459208490564
"CAALFM_C401340WA",-0.156358431761407,-0.577015250245948,7.2782015400711,5.74367952914933,0.926827357715224,3.33269833872614,5.86332008565875,4.32392325967982,-0.200697145208463,-0.2677429981343,4.2373273685306,-0.0812356998268967,-0.164361756414392,-2.57505438970262,0.175890535033975,-0.391762921335484,-0.654331213826434,6.47879143329738,-0.0969032501906026
"PGA53",-0.772249265187475,-1.55650683312733,-0.154365266203193,-1.23571077053713,-0.881976879398597,-1.4227345806961,-0.0355439387361829,-0.757413113657095,-0.581644724722687,-0.78213421694126,0.0698328221802939,-0.243584631573393,-0.655727224298675,-1.18395144601579,-0.253996510953377,-0.666980108434453,0.0649173130882757,0.0224363391748481,0.174894793927501
"ILV6",-0.838200115094625,-1.42587319175557,-0.41057256154696,0.350208101383115,-1.01853927760858,-0.699415271466125,-0.483315414619486,-0.242559723552333,-0.608519439818688,-0.607051364332976,-0.501180331087818,0.0493584392623873,-0.707193675616976,-1.39651997252366,-0.799248717072548,-0.715044738682412,-1.66012896626325,-0.0695259935106905,-1.90377350542275
"ZCF27",0.301714291711298,0.468213564524827,0.355977528790287,0.722941523679735,0.478049882388341,0.499364523121014,0.11002013975485,0.300512419784698,-0.0592483768509016,0.764476038255468,0.340094263622147,0.765445220144,0.0900601905014482,0.422969289848594,0.191366682725061,0.16673051045551,0.553784584900422,0.0289591917564183,0.553537073867392
"HAP3",0.549445762113079,1.30782282296728,2.35964113352357,0.561813404854762,2.85831875938825,1.83584892427001,0.092205647462172,-0.207827793500472,3.97650641966666,0.839563447741701,0.0328002397168323,-0.0236848695862107,0.542047452265042,0.295780797172542,0.430524350643491,0.446103804162588,0.839194227201323,-0.00958272595529275,0.0465337736066737
"UEC1",-0.147719118613683,1.07424831450343,-0.0535171376179719,-0.0554695153691791,-0.203922225471682,0.333807217008972,-0.016869253155627,-0.0554213961308208,-0.526656086672944,0.892064960487328,0.102552340482436,-0.0191233620927637,-0.1958872598169,0.666550747433576,0.0135112365524733,0.165013989137856,0.784089829520152,0.0223935042736321,0.769797207277139
"BEM1",-0.226515317220809,1.23246200656522,-0.487165350123705,-0.0775033442129323,-0.320492383768932,0.808974530996763,-0.218527169815501,-0.075856527311001,-0.296349213485851,1.16857177426167,-0.107708227932401,-0.0573663251196258,-0.322445602251463,0.590174268723869,-0.306088630571536,0.232956220567066,0.759573718739189,0.0474376697860585,0.767080403034623
"CAALFM_C401420WA",0.676971068432278,0.85305160011254,0.251805945462167,0.320974424811248,1.08038416179188,0.584662070162621,0.226878356582862,-0.343214768177122,0.558774125156137,0.83911628153904,0.163227334045162,0.186715029636797,0.562253569245294,0.927611040389035,0.366658734056667,0.548584262993157,1.53258505665348,0.0280705685109781,1.15140770361869
"CAALFM_C401430CA",-0.0436701838353722,-0.649784176296611,-0.659799796589021,-0.94397053139804,-0.666696011188048,-0.858275435128108,-0.757327755237278,0.146360526549847,-0.0767247961717075,-0.775033702490886,-0.317620722617369,-0.426239887951754,-0.230947920793121,-1.19892399359575,-0.581625036120824,-1.11266938785482,-1.04356912793316,-0.122948681645986,-0.689467899896312
"NMT1",-0.407850175697838,-0.39513812159444,-0.437979695321684,-0.739192191762661,-0.574825227590324,-0.593912549283638,-0.355736928707749,-0.59146716763833,-0.333579372328154,-0.482117697405248,-0.246075909080737,-0.487172445108809,-0.34286521327633,-0.41733913317035,-0.449650298564464,-0.0382224665215154,-0.869912519233394,-0.078966716033729,-0.642093304659724
"PWP1",-0.339459671522231,-0.258997813676623,0.0946096415661632,0.0410611060219933,-1.06976515734424,-1.32882853273025,0.0573962695726463,-1.20346669794094,-0.478247211312795,-0.0830799452107327,0.0898749245051844,-0.292983234027952,-0.356593099279319,-1.54606636003644,-0.000711117694525763,0.0373261353060982,0.930007756308622,0.00729914243964874,0.455513270964881
