"","FL.log2FoldChange","FS.log2FoldChange","LL.log2FoldChange","LS.log2FoldChange","RL.log2FoldChange","RS.log2FoldChange","SL.log2FoldChange","SS.log2FoldChange","YS.log2FoldChange"
"CAALFM_C101400CA",0.16797697696922,0.472624495960427,0.438734575304904,-0.0621664321147043,0.278796364932914,-0.0676603741941322,0.173670737452213,-0.0732582178972865,-0.0724771938517708
"CRL1",-0.0535041054623841,0.525244911557252,-0.00626519762674357,0.483737594750057,0.145653984887801,0.63249302537173,-0.260369413502181,-0.18154212774086,0.448448833898173
"POX18",-0.098577215566919,0.234495115421613,0.657133187619075,0.0252928726510985,-0.0806264816189665,-0.0519872425284387,0.193175537487467,0.0450042438441186,0.003504213223186
"ABC1",-0.149141993500907,0.717145460585634,-0.644558971211646,0.420904043930807,-0.430364549253767,0.332803911793887,0.100954766272729,0.622214878600625,0.401903095301514
"CAALFM_C101460WA",0.33354358997427,0.500644936300532,0.955811425697133,0.207876976155753,0.6229946932065,0.262698999983123,0.225848953464041,0.0753356253054249,0.024210874735397
"CAALFM_C101470WA",-0.537153077296701,-0.120467517756531,-0.82476411453847,-0.216645488395534,-0.541171972351835,-0.166938797724703,-0.450249002374509,-0.216986420923318,0.0271357856001019
"RPS21",-0.722023621741348,-0.642074648475225,-1.45510457691668,-0.201988747017879,-0.512570844766387,-0.191610610681697,-0.643540289743833,-0.382147781741449,0.00776344398923848
"CAALFM_C101490WA",0.0178247856814616,0.141566097421476,0.329682782738718,0.283651423853977,-0.0256279594398504,0.239384085621193,0.352873094358172,0.636801826815484,0.00340525962535727
"CAALFM_C101510WA",0.137310069179661,0.382195403380608,-0.857223347246302,0.218545569057599,-0.281427400012023,0.153472060051298,0.167025553514701,-0.0920761804265774,0.0211207528337232
"SOD2",-0.730871713184455,-1.14182701537308,-0.509477966153576,-0.491062847216733,-0.652585636406166,-0.439910154032787,-0.441862590202675,-0.443825112259072,-0.12464652424457
"CAALFM_C101530CA",-0.684037153549531,-0.142917526164112,-1.27896877950036,0.00432451815259923,-0.741728274857089,0.0395918749030369,-0.587500053481702,-0.13677190630245,0.0493171101887759
"CAALFM_C101540WA",0.128977811034453,0.0909072151546712,0.283426057600572,0.184826534665708,0.165979924672498,0.0903720616807795,0.179650408290327,0.205789325511975,0.097250133710676
"VPS17",0.218090558813821,0.254202649071306,0.432365444185447,0.291848947407833,0.283615782737967,0.217245222812811,0.308263615901674,0.246895689134968,0.120222897671236
"SIZ1",0.268670133338292,0.186353367889084,0.379294140665161,0.0504276979696926,0.266914451487742,0.0578730166504937,0.152095794685469,-0.00927604112875626,0.0159010552502516
"RPB7",-0.447364828088796,-0.629355570263366,-0.546318349261611,-0.457276426919444,-0.265888476467062,-0.586422995148846,-0.392998638113311,-0.578299378546904,-0.0921693390249236
"CAALFM_C101580WA",-0.736406029215621,-0.890798034134623,-1.36447700994032,-0.354433618974485,-0.56068806161333,-0.314989917011386,-0.577668601439935,-0.438006009658349,-0.00233510655729001
"CAALFM_C101590CA",-0.37605950409013,-0.481498909655781,-0.548816457040585,-0.199230263235162,-0.326534108256391,-0.153313687806934,-0.226234833435389,-0.232247731764522,0.00795323761853165
"MRP20",-1.09416579972492,-1.10719438284306,-1.97658800568871,-0.556182155214465,-1.02289264590033,-0.517209210145783,-0.92899715546745,-0.644112953123458,-0.0486677560448135
"CAALFM_C101610CA",0.439614816885701,0.302758163200655,2.44584327844819,-0.0585521745617516,0.965873834149484,-0.0657949413647272,0.303516555165005,0.0213935010441899,-0.0631145435982708
"CAALFM_C101620CA",-0.548727679320891,-0.311793538819356,0.452367866479992,-0.415567571252117,-0.240692540399869,-0.405045895130959,-0.535303092427959,-0.589290983411387,-0.19656952541052
"CAALFM_C101630WA",-0.186797623353888,-0.264733876320088,0.235448210021893,-0.373496425054738,-0.0474998686206034,-0.437532977048158,-0.223310383917531,-0.171421405729536,-0.122679183111825
"RPS42",-0.642286087609009,-1.05278090347074,-1.84968393249478,-0.845368382770854,-0.53843264546458,-0.16208302989054,-0.559836292046227,-0.326798101527081,-0.000579177359524993
"ISN1",0.441975554702537,0.34690056838812,0.593054949073253,0.253741631067317,0.682122520374156,0.0941481872430714,0.423749752314154,0.0136579412774391,0.00651664328938962
"tS(UGA)1",0.0322703991053019,0.030742324246501,0.0875949464705379,0.0157344009667589,0.0188548966335116,0.00994349306830117,-0.00625416222667978,-0.00411608125338547,-0.000469196753101485
"ESP1",0.0980233153226828,-0.392924130392387,0.270331675893113,-0.0654827482847534,0.019606467327928,-0.00269078078148231,0.0668677156683602,-0.113268172086237,-0.0124934898557751
"CAALFM_C101680CA",-0.647043194060917,-1.04033427638055,-1.24623284466904,-0.704686599719591,-0.522273341845076,-0.623097827473323,-0.612846226849178,-0.704984010062327,-0.0732691324289847
"LSC1",-0.54012498389834,0.0196058428479167,-0.745116523938312,-0.115666421062936,0.144900311662473,0.071548931141965,-0.425005652254634,-0.329377904660395,-0.125179170213568
"ARP8",-0.181665629103657,0.00222187489457947,-0.456227577146161,0.0227774116056925,-0.174675478859115,0.168268565198382,-0.135234136123682,0.171046915442551,0.12798434683103
"CAALFM_C101710WA",0.905517709775582,1.83826626727213,1.09864116164406,1.68212559199217,0.168728339462161,1.19777288990513,0.713912424847192,0.87606451074151,0.0911143714177268
"CAALFM_C101720CA",-0.528416637605091,-1.14246788554277,-0.977670964910472,-1.53321628775099,-0.214879402755765,-1.32679531276284,-0.702402348246311,-1.9489097968718,-1.31020416505954
"tA(AGC)3",-0.00286143075078615,0.0476485595080265,0.0817619417451793,-0.00140294582152606,-0.00266930388957308,-0.00120996447798779,-0.00243475721985305,-0.00157240099334002,-0.000162878431848521
"CTN1",2.42091482017916,0.983622844604199,7.32295707634806,0.256394685537626,0.316568943866883,0.131583538754938,4.11205328253947,0.300581550365308,0.0216975876836467
"CAALFM_C101750WA",-0.428107388928366,0.12383136028846,-0.0150011572777984,0.24956606412432,-0.293895186412122,0.0806391299276178,-0.843784566222743,-0.21618674872101,0.103073217960847
"FGR38",0.788404503839816,0.202502870358992,1.20713935190172,0.446570114079841,0.877102637978652,0.291491126971884,0.806927928858984,0.264994859376996,-0.00817882050260115
"MAK32",0.167072056037674,0.284180096904491,0.364279050040807,0.204464684775121,0.232321785343425,0.233417371488694,0.228084647294861,0.324490567791635,0.137229954208718
"HOL4",0.989150244653429,0.816117189367355,2.12233493008155,0.144836543853325,0.936700777665529,1.17744839684159,0.678446067583931,0.371282628765684,0.0239515044051376
"SWI4",-0.0587116383459259,-0.00479678560993747,-0.25464800527677,-0.156482784423158,-0.243711093020648,-0.0780595747676248,-0.101096018707795,0.0601679407650733,0.0526275720959222
"CAALFM_C101800WA",-0.0114406225657219,-0.239518929730868,-0.0478565524227667,-0.0537163962389813,0.132816984356765,-0.125194339691662,-0.148616737241758,-0.142739023306715,-0.0501529846599551
"UGA2",1.29230798081592,1.17710321602299,2.11337575531781,1.19227987625422,1.46774647999424,1.29180346339715,1.52709905973594,1.32175016121645,-0.00371428137988537
"CAALFM_C101820CA",-0.294842058372698,0.0428094815931609,-0.307717887156338,0.0938668982228937,-0.176534578875425,0.182476750803059,-0.196045463949423,0.25244383845323,0.11139703279221
"UBC8",0.368350497718203,0.430425156102428,1.24491813702812,0.0618087532202955,0.39280354916092,-0.0313994065869029,0.234474853050607,-0.118204972316133,-0.00262411950334013
"CAALFM_C101840CA",1.70331502985548,0.75942664385563,2.81435041750056,0.566241406708835,1.64131183762142,0.345141771466413,2.49308412515809,2.15695902722,-0.0108982495631111
"CAALFM_C101850CA",-0.182302069593833,0.291595190782371,-0.41679972533944,0.0714039965687402,-0.180529002383764,0.0569231965030653,-0.154035815442989,0.0447127979354917,0.0800509768914027
"CAALFM_C101860WA",-0.432753791534139,-0.573591479916125,-0.534302983637302,-0.266135224839739,-0.138721835569344,-0.119589525757335,-0.352198856882888,-0.351489493935866,-0.0392589937407671
"CYS4",-0.361536913808622,0.0941256665273662,-0.83840734467118,-0.0198326992665364,-0.655394127436992,-0.0602641356200786,-0.160405024279327,0.167406289771697,0.0189423714646586
"PTR3",0.508182132809979,0.836513227811347,0.660942242729164,0.315920188266012,0.563451488368158,0.526428850758822,0.513682662214343,0.790381240076338,0.300313337657726
"CAALFM_C101890CA",0.642661966716635,0.434127799766386,0.896142399361425,-0.0344249245771172,0.570825623139172,-0.136994109227609,0.447568368071547,0.165324528395426,-0.0252571431984326
"CAALFM_C101900CA",-0.135840295003845,0.0220447072773426,-0.37912668168911,0.0821957454232972,-0.18828780105652,0.0529155496146099,-0.063388232877758,-0.0134721008985949,0.0664539693099025
"CAALFM_C101910WA",-0.564866635616823,-0.256248552506732,-1.49497835298697,-0.0695967321491378,-0.905392594424035,-0.0663015360264066,-0.446695952018618,-0.0917965216463312,0.0115019477854907
"ROA1",0.324748441993507,0.111787245069222,-1.6695754229993,-1.19600867687074,-1.45676032462493,-0.982032989802237,0.703626893247063,0.671608392408438,-0.0152092970302444
"CAALFM_C101930WA",2.99735234506033,3.87903840943214,3.42899166562952,2.08799327017391,2.17011872394506,0.82117197025185,1.9939878926164,0.701337662659398,0.0274482388482957
"CAALFM_C101940CA",-0.226647031950246,-0.320746712406786,-0.287579586221356,-0.0586736185726189,-0.169692593332922,-0.19438212854501,-0.180147284624399,-0.160821819955622,-0.00239786200285686
"CAALFM_C101950CA",-0.347014151139944,-0.039906619959222,-0.192156251396719,-0.127496303089152,-0.156028982577027,-0.151847769706414,-0.248305542012059,-0.203618000350269,-0.0169028172313142
"CAALFM_C101970WA",0.0175528827086714,-0.0319669809132652,0.0321689566174552,-0.0445387878763853,-0.0816180865945313,-0.0376263591849935,-0.00292578375056521,-0.0266868964503992,-0.00281399376609871
"HGT1",4.74191569602861,4.04098864906589,5.02185525214169,2.73043108513959,3.62472632683642,3.35825628863334,4.88360219777721,4.14997284321751,0.127198687437561
"HSP30",2.51534867576678,-0.121754928826045,0.792465051788221,0.0912811817393876,-0.211956613809925,-0.0885039118728046,0.513419870309928,0.0893377476103843,-0.00568475630624645
"CAALFM_C102000WA",0.187746540605495,-0.123577621304113,0.443562999696023,-0.333256419553149,0.426599128224218,-0.433270924922681,0.178725291723788,-0.20128223036945,-0.272064659957519
"ZCF24",0.379889181624596,-0.355146945094755,1.00676504239037,-0.0551459168074142,0.611840595948298,-0.217559638155014,0.330983626475883,0.0165914437824565,-0.10947420975375
"CAALFM_C102020WA",0.220685121087448,0.19056242277174,0.302339425462995,0.453230568546395,0.384916240966147,0.339499437965039,0.364641081458762,0.41211404980716,0.0885255592577762
"CAALFM_C102030CA",-0.144546923082689,-0.125490688849227,-0.2183626418639,-0.0336029237585596,-0.0913102982695843,-0.177682389024873,-0.123784249639341,0.0066181321276091,0.121228910662884
"CAALFM_C102040CA",-0.0186016734402685,-1.25156519684382,0.0688926269264634,-0.746292731305923,-0.0371759319630867,0.059615273991226,0.0547945498190633,-0.514481048974558,-0.0367953968295497
"PHO91",0.522374502773364,1.11622329512419,0.473217876469278,0.800426303804101,0.394646651239338,0.976316425968846,0.582122824086863,0.815195571439467,0.100996581301873
"CAALFM_C102060WA",0.538894926652697,-0.309776452055629,0.909124712431158,-0.367595396150213,0.735637689179827,-0.0542305680148871,0.6054491623765,0.0643041128771395,-0.102688331950963
"HSP31",0.451742448707495,-0.401747609544508,-0.488981347114257,-0.137020073085711,-0.625845623752223,-0.190454731161209,0.280047941035994,0.20687782992258,-0.0200293121001652
"SET6",-0.520885008804875,0.622580682319651,-1.36350918503362,0.228172249437355,-0.634415314176537,0.259681841594848,-0.480070817601592,0.0713750287399125,0.0594509803604403
"CAALFM_C102090CA",-0.474906213961326,0.385888320136343,-0.848972791417193,0.309269799776472,-0.44374221452365,0.30775251583721,-0.352710481600474,0.280908655744735,0.238159340041493
"CAALFM_C102100WA",0.733291730346978,0.171563468990696,1.01218639576341,0.216677639496779,0.644698015180631,0.0873912612351384,0.631622359830908,0.110790550159718,-0.0238409602688982
"HGT2",1.41597840949429,0.218689786565444,3.68386454219447,-0.0222783826790916,0.12827716408858,-0.0538113140258494,2.11965595354698,0.302452439558772,-0.0126450803545724
"SHA3",1.76311427508936,3.13583890119595,0.387223338259905,1.36743020982801,0.447229518416474,2.54853316451221,1.44965930237162,3.26803110303778,3.1212489171913
"GAL1",1.96416888409661,0.203604102266356,1.88656138950143,0.0683733678887481,0.364980306262682,0.0258760047321253,1.94469217403547,1.74272444734997,0.0614312360969288
"GAL10",3.21001802130373,1.24258266643504,2.82070455620838,0.27734750980991,1.00077676091607,0.0279785078778118,3.17170436344947,2.95502226415767,0.0734468314267893
"CAALFM_C102160WA",0.35007515746146,0.038965730568256,0.502549408246778,0.245453889724558,0.51843335100592,0.223810556550183,0.40786110271657,0.320351234421139,0.10791168919495
"GAL102",0.807387713680044,0.330195156590921,1.07943865754233,0.0971419441182467,0.515260122888468,-0.164273431613199,0.972418942057336,1.14051572763164,0.0291640860843012
"GAL7",0.442795882648641,-0.0899183960965831,0.342372571152874,-0.137331576305889,-0.0897982485392111,-0.109843071868116,0.531767948346648,0.888763304127141,0.107323466345306
"ABP140",-0.341947871955418,0.349624882674852,-1.01629297971887,0.197571934489512,-0.387352483987977,0.129174541836804,-0.336566131709728,-0.0775145957822566,0.0211666840216424
"CAALFM_C102200CA",0.633038962746829,0.75595909715056,1.05164521362863,0.617416056377654,0.42339248841904,0.389332295556805,0.708469210635624,0.85668221103209,0.552480003564501
"CAALFM_C102210WA",0.575394798833289,0.505975422234078,1.04713849543187,0.254628553724644,0.300868126552019,0.420284742367242,0.672226946671413,0.830797664706869,0.120333619026903
"CAALFM_C102220CA",0.877611610766091,0.868393582757857,0.747042150951337,-0.0417631714448388,0.561313108567164,0.0340449061019204,0.62755494224207,0.103229408215416,-0.00845121471130049
"SEP7",0.0819754754866072,-0.14618931840307,-0.00194739957073508,-0.0352505814443874,0.188374556537216,-0.0511824060076593,0.0308290437093108,-0.249933082829411,-0.0239685383396567
"CAALFM_C102240WA",-0.00356756190463514,-0.00479792066368335,-0.184548520772005,0.00962712817000082,-0.0671761957199076,0.00542577853642382,-0.0709800560925926,-0.0497444270334326,0.0343949106865092
"CWH8",0.929548500079475,0.508906639762342,0.95168266559821,1.11861570515517,0.374922419428995,0.125797612396453,0.986599171581829,0.445655655698017,-0.024648731352063
"AGE3",-0.296655828509437,-0.819491636648618,-0.51529059213872,-0.655857197258422,-0.231382429315618,-0.585650628442655,-0.299738979336896,-0.521806382984618,-0.46782919164572
"CAALFM_C102270CA",3.38596866647358,-0.137510477711898,3.47945991460465,-0.0130964545808265,0.0939869949183323,-0.0193264219944013,3.92189946601237,4.79615939494971,-0.00241290316897125
"PSY2",0.0643285833236171,-0.11701828870618,0.361852164320873,0.0365803987945224,0.165518268180223,0.132164264809344,0.124455237576131,0.107407593028138,0.0201518739875482
"CAALFM_C102290CA",-0.622257014464307,-0.7829685076963,-1.12255747506305,-0.477369793033657,-0.63179711175762,-0.420040807525928,-0.451739517412919,-0.452889630910054,-0.109233098409451
"CAALFM_C102300WA",-0.334070488356849,-0.723919498213795,-0.570874551568598,-0.494624792025762,-0.169637830987475,-0.27232704145646,-0.324389043929345,-0.369547341696586,-0.199633278430988
"CAALFM_C102310CA",-0.0146895303954729,-0.126077032184321,-0.135564445799254,-0.0155935267297745,0.0636031370474023,0.0504689129714022,0.00476068242939674,-0.124906744582964,-0.0485068766552278
"CAALFM_C102320CA",0.0204900261829761,-0.286514611138947,0.777623217231276,-0.130227532220899,-0.0441211162950324,-0.0993025231170556,0.227320158580204,0.118985355706693,0.00496980159025642
"CAALFM_C102330CA",-1.04665403805489,-0.736245472193842,-2.12649484571011,-0.60501584664149,-0.861385408678082,-0.403522424449246,-1.01352180382734,-0.83674695890269,-0.0393540481124399
"tR(CCG)1",0.222812413307535,2.30602207120836,0.349315524954693,0.324216239641934,0.13693885732775,0.127056082093743,0.287817415655151,0.0672351445597987,-0.000492312691487417
"TIM21",-1.00601860146026,-1.07517932213692,-1.59073629526527,-0.550201843131551,-0.998404561041065,-0.558308614457698,-0.826488813075391,-0.546323814532183,-0.101302550009936
"PGA5",-0.726301220705945,-1.2961078638757,-1.32248595934012,-0.678411928210568,-0.790910088655415,-0.714174653811011,-0.546553760367415,-0.815195093433384,-0.0644538143283935
"CAALFM_C102370CA",0.278701201970608,-0.146809233063919,0.55918486818999,-0.116239431052457,0.182483741038936,-0.0924234046701119,0.160555915713681,0.211791950231071,0.0165531228265294
"CAALFM_C102380CA",-0.00206186725639084,-0.114772108159064,0.3165820053904,-0.252471362685745,0.0118049887375652,-0.219037171418446,0.00848186426478392,-0.0864541141760365,-0.098707056797216
"CAALFM_C102390WA",0.227795841054369,0.218345180930396,0.324124548813932,-0.0424879507484739,0.142329372127961,0.337460917451173,0.348576158341753,0.31608902608055,0.065038019607263
"MNN11",-0.178024503753035,-0.551326909673229,-0.530604954061403,-0.553055256549773,-0.114772450797963,-0.556829148342844,-0.315655413955666,-0.836152741168048,-0.17548909146981
"CAALFM_C102410CA",-0.282052154267943,-0.722579042087984,-0.25385974897325,-0.612037795308828,-0.280198390961423,-0.656923928325313,-0.259749077220886,-0.440962877119834,-0.397606976279252
"GSC1",0.0469201570635806,0.295581119996136,-0.396368066456717,0.271584948434116,-0.148548510526412,0.0523063851489393,-0.0600844212332089,0.000770768685856515,0.0438799016310312
"CAALFM_C102430CA",-0.761803901601669,-0.504716439120916,-1.24453073796515,-0.355536038295362,-0.673825992559512,-0.264190263556941,-0.665525732373418,-0.418579034136391,0.0130451551486658
"CAALFM_C102440CA",-0.413337928651155,-0.602272902266112,-0.356658194332169,-0.302110754373289,-0.322367564515993,-0.272705489232962,-0.269974757657768,-0.537181484384829,-0.187663330149344
"CAALFM_C102450CA",-0.898412381148736,-0.0747967037668731,-2.02089132844507,-0.314922556266509,-1.18303565830683,-0.369391180029258,-1.05451244070171,-0.841532030091304,-0.492780479405353
"RPL10",-0.65682666293991,-0.606062978944387,-1.34696878313635,-0.188644074399353,-0.528900884690984,-0.168611399238293,-0.609323438389515,-0.393928690329263,0.00751845225243165
"CAALFM_C102470WA",0.428018703528203,0.266539664746852,1.20915781544164,0.0655865956954962,0.520096894244497,0.00737839011261772,0.426580291963941,0.504609136942159,-0.320821200186992
"PMM1",-0.265916801051858,-0.509751911591999,-0.480918723084029,-0.270485753150096,0.0334811910261679,-0.131453413443893,-0.348001914546612,-0.621742271628543,-0.208183572744811
"CAALFM_C102490CA",-0.676302360327077,-1.36387995731574,-1.2614247754451,-0.553396001892383,-1.03912677558217,-0.434753478348378,-0.454237914310478,-0.350154608432771,-0.0306213966628759
"CAALFM_C102500WA",0.184531721857982,-0.730830961084374,0.459299167566415,-0.343953410719183,0.213790980948627,-0.500038569751493,0.113598163301545,-0.14436073571834,-0.0668452412151337
"CAALFM_C102510WA",0.142797049660926,-0.293533222730895,0.264441987013697,-0.118919721487189,0.213218998961031,-0.129167579271848,0.186408516807502,0.0215478829810974,-0.00599879022379816
"SCW4",0.210060791486846,0.207596854014148,8.49885241646275,0.07670023485808,0.025760457544004,0.0454162002386862,0.214159033481691,0.161014166119682,0.00920806821973947
"DIP5",0.123132984131541,0.279920454620909,1.40997714823797,-0.105343285494352,-0.334055353468354,-0.0994335598639911,0.300009838269242,0.348451252902041,0.0221586966068114
"tR(UCU)4",8.38451650331747,0.518667711828124,7.18080079161638,0.0290362531452501,6.37054535124157,0.0229885296246678,6.64664251925805,0.0292161573205572,-0.00107659821204587
"PUT4",0.464302674961726,1.82972828188428,0.46676165589966,0.152689766127609,0.12964399096816,0.0968440924933937,0.445255259856834,0.565860148861693,0.02639505327855
"HNM4",0.970652232513757,3.09121902707932,2.33200460449635,1.61174424192181,0.770031272882754,0.90061699649712,1.0880887673444,0.694450796644386,0.0089159756367068
"SNZ1",0.0668009285167461,0.49413815712115,1.21922003568649,1.93894394220204,0.91558856947432,1.14644230148226,0.399965395260102,0.606444834245968,0.0250314132043765
"SNO1",-0.0984127403736945,0.191271559390633,0.985302968837212,1.11669232280065,0.63199127770632,0.703196841515843,0.0899269472524332,0.32217453359781,0.0462831871066217
"IML1",0.153911507632773,0.254769327440104,0.359764886688746,0.22783022289474,0.060970508885172,0.201024685016533,0.162416878746324,0.16944224654468,0.109550524097412
"HOM6",-0.691493786967513,0.00467183792221561,-0.583438790784345,-0.198035178508388,-0.351534382797904,-0.26386912974506,-0.510192297037305,-0.496515534723785,-0.0578414028175605
"EXG2",1.39654400317188,0.550810303032381,1.41459423920908,0.16408472962576,1.99426973934784,1.43969734360962,0.930541871050923,-0.649726486019789,0.000174566343863455
"TOM20",-0.7530844654618,-0.720840336215492,-1.19553903739138,-0.440043314078976,-0.560741316390367,-0.244941297335266,-0.691549214381641,-0.523964474897926,-0.0248146364122862
"CAALFM_C102650WA",-0.549437301618484,-1.15296463784948,-0.969167674369817,-0.393103697366428,-0.782447462298613,-0.344931401519665,-0.314309657383848,-0.191112899511186,-0.0203031289097075
