"","condition_FS3_vs_ctl"
"BCY1",-0.0656679822030547
"KAR2",-0.405545446374452
"NOT3",-0.30136233799566
"CAALFM_C201140CA",-1.55573853818051
"PEX12",-0.355899147980019
"CAALFM_C201160WA",0.124974125767034
"CAALFM_C201170CA",-0.387600674076086
"COX17",-0.54114308615278
"CAALFM_C201190CA",0.0497904670218396
"REG1",-0.112049131424964
"HNM1",0.309209249064113
"CAALFM_C201220WA",0.103449573075691
"CAALFM_C201230WA",-0.381235289134988
"CAALFM_C201240CA",0.216416357130739
"CAALFM_C201250WA",0.352924002737162
"CAALFM_C201260WA",-0.381109797393386
"CHA1",-1.89694054772792
"tL(UAA)1",-0.319304182171995
"MNN24",0.684152455517238
"CAALFM_C201310WA",0.222691379539425
"CAALFM_C201320WA",-0.393762682979403
"SIR2",1.06013763969956
"CAALFM_C201340WA",0.186348945608962
"SNX4",0.805158295782028
"DCW1",-0.430845970139405
"CAALFM_C201370CA",-0.115185617756968
"PLB4.5",0.0294394040643048
"CAALFM_C201390WA",0.282303994568809
"ESC4",-0.173764125762228
"CLB2",-0.437760939974522
"CAALFM_C201420CA",0.0355140196954103
"APT1",0.0108045389441843
"CAALFM_C201440CA",0.114995535766831
"CAALFM_C201450CA",0.795506250357117
"CAALFM_C201460CA",1.35013680517489
"SRB9",0.158553756878987
"SPT5",0.0228480759756902
"CAALFM_C201490CA",-0.0366598869872122
"CAALFM_C201500WA",0.400664882226849
"CAALFM_C201510CA",-0.253160701956012
"PPE1",-0.135401786482487
"CAALFM_C201530CA",0.340071968938791
"CAALFM_C201540WA",6.75379481911595
"SMP2",0.199448033671997
"BMT5",0.24150516177782
"CAALFM_C201570WA",0.158198752717257
"REX2",-0.360467279496841
"COX13",-1.1732333499142
"CDC55",-0.358397033177662
"RPS26A",-0.685254549502561
"COX4",-0.646530001224635
"CAALFM_C201630WA",-0.249303977482591
"SLA1",0.159228944595069
"CAALFM_C201650WA",-0.00945329695230314
"CAALFM_C201660CA",0.371525566153624
"STT3",-0.403493202864367
"CAALFM_C201680CA",0.230336178027185
"CAALFM_C201690WA",-1.10747309512541
"HAP42",-0.541367514370161
"HSK3",-0.0157513854615254
"CAALFM_C201720CA",-0.339835039567888
"CAALFM_C201730WA",-0.618201552408229
"CAALFM_C201740CA",-1.55749239485734
"CAALFM_C201750CA",1.04364416116602
"CAALFM_C201760CA",0.451309935737446
"tL(CAA)1",0.139525168642163
"MSB2",0.559003791468734
"CAALFM_C201800WA",0.748322126572194
"CAALFM_C201820CA",0.0562016012299687
"PRP39",0.101016381904923
"RAD7",0.138273143119797
"RAD23",-0.214793403129816
"CAALFM_C201860CA",-0.299203539649528
"CAALFM_C201870CA",-0.164955989518821
"ZCF6",0.416422171161758
"CTF1",0.105086013438326
"CAALFM_C201900CA",0.180880259267314
"CAALFM_C201910WA",0.385537634633034
"CAALFM_C201920CA",-0.0713215157603324
"CAALFM_C201930CA",-0.240632901711968
"AMN1",0.280992956980909
"CAALFM_C201960CA",0.705068084465012
"ROD1",0.864612736939903
"SRD1",0.601448152739534
"FAB1",0.202722127650106
"CAALFM_C202000WA",-0.412697995219068
"CHT4",0.182079566397223
"CAALFM_C202020WA",-0.26557064253362
"ARO3",-0.706638052003724
"CAALFM_C202040WA",-0.109326073103527
"CAALFM_C202050CA",0.147212012607999
"FMO1",0.375311778668577
"SPR3",0.0196901868623179
"CAALFM_C202080WA",-1.10531347255349
"CAALFM_C202090WA",-0.854334977162207
"SNF2",-0.303241316730979
"CAALFM_C202110CA",0.1902765225583
"CAALFM_C202120WA",-0.154148551020711
"CAALFM_C202130CA",1.31645185688395
"CAALFM_C202140CA",0.914810373527611
"CAALFM_C202150CA",-0.0108309546222651
"SAM37",-0.628524573031168
"CAALFM_C202170WA",-0.764415324792536
"CAALFM_C202180WA",0.13708077124895
"CAALFM_C202190CA",-0.262288664794323
"CAALFM_C202200WA",-0.38688959858043
"TLG2",-0.420094927564477
"CAALFM_C202220CA",1.7052715200969
"CAALFM_C202230CA",-0.00711251841944169
"HEX3",0.418022127358662
"OPI1",-0.0359828089328314
"CAALFM_C202260WA",-0.223108634736922
"CAALFM_C202270CA",-0.74957759828332
"CAALFM_C202280WA",-0.858105923357089
"CAALFM_C202290CA",-0.0789770562200591
"CAALFM_C202300WA",-0.656111617943099
"CAALFM_C202310WA",-1.42217184350303
"CPR3",-0.32949517816598
"CAALFM_C202330WA",-0.0490455824031436
"ENT3",-0.0527662545121364
"SAC3",-0.132441234613705
"CAALFM_C202360CA",-0.0642338080089584
"HOM2",0.182513505562942
"POB3",-0.0856101926432897
"CAALFM_C202390WA",0.845946908770565
"ECM3",0.568048106567414
"CAALFM_C202410WA",0.14474159984743
"CAALFM_C202420CA",0.149629353010068
"UTP21",0.278090580634072
"CAALFM_C202440WA",0.356648017273211
"UTP22",-0.00482560114109226
"ERG7",-0.489027829549802
"ATO7",-0.0291361964939085
"tV(AAC)1",-0.140310275672158
"CAALFM_C202490CA",0.147048434244492
"CAALFM_C202500WA",-0.0513087407399493
"PRS1",-0.0277485049295326
"CAALFM_C202520WA",0.346205053793373
"CAALFM_C202530WA",0.082619147609371
"CAALFM_C202540WA",-0.255453948547731
"CAALFM_C202550CA",1.64557511138689
"CAALFM_C202570WA",1.18895553518704
"CAALFM_C202580WA",0.274149339732161
"ZRT2",0.0555152628289439
"FGR22",0.999282294312698
"HGT20",1.97654829789442
"CAALFM_C202620WA",0.286025410331363
"CAALFM_C202630WA",0.799545764485195
"CAALFM_C202640CA",0.0678901976092947
"CAALFM_C202660WA",0.468695454399129
"CAALFM_C202670CA",0.457218592154032
"PDR17",0.163114502450895
"SER2",0.204851744202576
"CAALFM_C202700CA",0.117098312771416
"CAALFM_C202710CA",-0.273542418872791
"CAALFM_C202720WA",-0.0602424858629398
"CAALFM_C202730WA",0.300756614070211
"HPT1",-0.56478813542374
"CAALFM_C202750CA",-0.248974226533917
"LHS1",-0.0863190207389001
"CAALFM_C202770WA",-0.0831918101940688
"BUB2",0.0101090007608495
"CAALFM_C202790CA",3.19597642766819
"CAALFM_C202800WA",-0.205239365372452
"NCB2",-0.275163254033437
"CAALFM_C202820CA",0.314218414394842
"SGT2",-0.324184429145869
"CAALFM_C202840CA",0.130565847969223
"UGA6",2.42242750747336
"SUR2",0.844642685480697
"CAALFM_C202870WA",-0.105216634847234
"EBP7",0.796191970665454
"SCT2",0.217686334818439
"CAALFM_C202900WA",0.109376232852821
"CAALFM_C202910WA",0.506024018877271
"CAALFM_C202920WA",1.35250956038131
"CAALFM_C202930CA",0.481768123828847
"MET1",3.06286407617195
"CAALFM_C202950WA",1.31938786816284
"CAALFM_C202960CA",-0.0489118713489247
"ALD5",-0.672751121922937
"DLD1",-0.45570437171283
"HYU1",0.491299285412727
"CAALFM_C203000CA",0.221476369970156
"RNR21",0.102869132523178
"CAALFM_C203020CA",1.63099601658517
"LIG4",0.208737581144772
"PLC2",0.623591705409109
"SHE9",-0.311617300029523
"PR26",-0.290789825584592
"SMP3",0.17338745927792
"IDH2",-0.345533234277738
"ADE8",0.540984277440606
"EFT2",-0.568045971793129
"CAALFM_C203110WA",-0.205749619909663
"AMO1",6.06258533177972
"CAALFM_C203130WA",-0.038579499421427
"CAALFM_C203140CA",0.29925280756253
"CAALFM_C203150CA",0.260158428521609
"RNR1",0.119317769070302
"CAALFM_C203170WA",0.875251702609948
"TOM1",-0.322498468828539
"PRP3",0.459766949196618
"CAALFM_C203210WA",-0.0284513342837585
"STP4",-0.393806437223979
"FEN12",-0.559114837960542
"ROM2",0.10326704303341
"AVT7",0.978901428958592
"CAALFM_C203260WA",0.00257788203325507
"GPM1",0.308735609887462
"NSP1",0.0238566132939947
"CAALFM_C203290WA",0.916536952212701
"HEM2",-0.203342726801687
"VPS20",0.568355092687202
"CHK1",1.86328270758464
"HOG1",0.115800178916664
"CAALFM_C203340WA",0.052090064613754
"PGA17",-0.0702362402270056
"CAALFM_C203360WA",0.502312995594564
"THI20",2.10939512388117
"PAN1",-0.0189605623965018
"HSP78",-0.367918302159937
"DFG16",0.465361037482309
"CAALFM_C203410WA",0.16625986741263
"CAALFM_C203420CA",0.302619354944633
"NBN1",-0.0897305501928486
"PGA33",-0.106180386533006
"CAALFM_C203450WA",-0.30932057550749
"CAALFM_C203460CA",-0.410733385745753
"COX6",-0.844708360824436
"CAALFM_C203490CA",0.160632089246081
"CAALFM_C203500WA",0.305104860621928
"ADAEC",0.483991013962603
"CAALFM_C203530WA",-0.173049760762662
"RAD32",-0.141911547342972
"CAALFM_C203550CA",0.482405480167987
"CAALFM_C203560CA",-0.668276804534639
"CAALFM_C203570CA",0.0634863830761214
"CAALFM_C203580WA",0.308967535623665
"CAP4",-0.431194096488682
"BMT8",0.93419769119845
"FMO2",0.27593086911102
"IFK2",-0.0759284567791135
"CAALFM_C203630WA",1.16645808743827
"UGA11",0.449006773748609
"tE(CUC)1",-0.00801023050103793
"SAP99",2.04510943912313
"SAP98",0.326115890289075
"CAALFM_C203690CA",0.111339635793418
"CAALFM_C203700WA",0.546416408572865
"CAALFM_C203710WA",2.98718967427827
"PGA16",-0.105693161077721
"tR(UCU)2",NA
"tF(GAA)2",-0.290459933802238
"YIM1",1.02474917665515
"CAALFM_C203760CA",0.0362269313776647
"STE11",0.276774404213353
"CAALFM_C203780CA",-0.163749687141077
"ASR3",1.02265140159487
"CAALFM_C203800CA",0.0875994527282629
"RPL21A",-0.400681525596688
"RPS9B",-0.653803380823103
"CAALFM_C203830WA",-0.0654600697789709
"INO4",-0.32413539324935
"tR(UCU)3",0.0321419973656108
"tF(GAA)3",0.141408103346887
"GNA1",-0.352122620734175
"CAALFM_C203880CA",-0.499223825907713
"CAALFM_C203890WA",-0.515738645587857
"CAALFM_C203900CA",-0.306378013858933
"CAALFM_C203910CA",-0.0368096381795534
"GPI13",0.128708711637105
"CAALFM_C203930CA",-0.107357279076691
"SCH9",0.14242442769464
"CAALFM_C203950WA",-0.952246368660189
"RPL39",-0.694754885920389
"CAALFM_C203970WA",-0.541259664247616
"MED1",-0.38634271951512
"GCD7",-0.132513857593344
"CAALFM_C204000CA",-0.330072567300232
"HSP21",-0.0040476952188961
"SDS22",-0.0573242110549825
"ACP12",-0.702172939628175
"DCK2",0.356463811095867
"DCK1",2.49838645924758
"SSY1",1.29966031141694
"CAALFM_C204070CA",0.734556878889479
"CAALFM_C204080WA",0.391908954019738
"CAALFM_C204090WA",2.20252597605801
"CAALFM_C204100WA",0.435983962037365
"CAALFM_C204110WA",0.623234981116746
"CAALFM_C204120CA",0.341844518387092
"CAALFM_C204130WA",-0.002457620687119
"CHS5",-0.0068303590274508
"VMA7",-0.000492763699245263
"CAALFM_C204160WA",-0.757880031462188
"CAALFM_C204170CA",-0.678055938957937
"CAALFM_C204180CA",-0.654401528898175
"UGA1",-1.08180761094674
"TBF1",0.199525764495974
"STE4",0.54460355605615
"TAF14",-0.467214738719092
"BAT21",0.0742171012369198
"HYM1",0.206504158273957
"VPS36",-0.0573253037062818
"SSN3",0.0630168955697174
"CAK1",-0.0304329253945412
"CAALFM_C204280WA",1.86169582703355
"RIM11",0.0103272240602786
"CAALFM_C204300CA",-0.0951544379658394
"ERG10",-0.238298653288031
"CAALFM_C204320WA",-0.298262185723597
"CAALFM_C204330CA",0.100072312838987
"CAALFM_C204340CA",-0.280566379022344
"SUV3",0.120266972274294
"CAALFM_C204360WA",0.100663225063207
"CAALFM_C204370WA",-0.534849628214058
"CAALFM_C204380CA",-0.114955546848719
"CAALFM_C204390WA",-0.0994121183546975
"CAALFM_C204400WA",0.203962539329483
"CAALFM_C204410WA",0.157477001320371
"IFA4",0.38507311635845
"CAALFM_C204430WA",1.42580968778174
"CAALFM_C204440WA",1.64668381044197
"CAALFM_C204450WA",0.855234213184781
"LYS22",0.520632026838597
"ADH3",1.04134533612439
"CAALFM_C204480WA",0.594257641887047
"CAALFM_C204490WA",-0.313429686916308
"CAALFM_C204500WA",-0.687756918600296
"RIM2",-0.343851265786109
"CAALFM_C204520CA",0.680839498267898
"MED8",-0.011087932632875
"GDT1",-0.315591225317346
"NDH51",-1.41022268636603
"KTR2",-0.268840362857119
"CAALFM_C204570WA",0.10397999256299
"ERG20",0.123482205302351
"QCR8",-1.05710817380233
"RPL17B",-0.603395912303044
"CAALFM_C204610CA",-0.783425490075359
"CAALFM_C204620WA",-0.0318351800589744
"SNU114",-0.0314950107823181
"RPB4",-0.890800457707686
"YAK1",-0.097825690967201
"CAALFM_C204670WA",-0.0157292800128776
"TIM17",-0.410863656794943
"TPO5",0.154238855846851
"CAALFM_C204700CA",0.267514938911312
"URE2",-0.679776601183153
"FGR51",0.710523662686838
"CAALFM_C204730WA",-0.0439063037568079
"CAALFM_C204740CA",-0.0226144478433768
"CAALFM_C204750WA",0.460876041093931
"KIC1",0.470026761769704
"CAALFM_C204770WA",0.355835587728146
"CAALFM_C204780WA",-0.190128396694557
"CAALFM_C204790CA",-0.872024074715789
"MDM10",0.27974234488599
"HIS3",-0.262452692973289
"CAALFM_C204820WA",-0.257447090815879
"CAALFM_C204830WA",0.25659417969658
"CAALFM_C204850CA",-0.254075036001617
"PZF1",-0.0424092148142838
"CAALFM_C204870CA",-0.0485205661556234
"ARH2",0.219650775117919
"tD(GUC)5",-0.00105797025443134
"tG(GCC)3",0.240683129597932
"CRK1",0.143473015117495
"ITR1",-1.23192967765924
"CYT1",-1.36109909525503
"CAALFM_C204960CA",0.0553673352652746
"ABP2",0.992547055904229
"CKA2",-0.0294361440244053
"CAALFM_C204990WA",-0.13096633762548
"MRPL10",-1.2245091386418
"tT(AGU)4",-0.000617628287272698
"CAALFM_C205020WA",-0.0631193040424121
"RHO3",-0.0620068912249104
"CAALFM_C205040CA",0.281459025187662
"CAALFM_C205050CA",0.29756327804635
"CAALFM_C205060CA",-0.39711613112865
"FRE9",3.43951414948181
"CAALFM_C205080CA",0.345545804542296
"MAK5",0.317449225928459
"ERF1",-0.248461219225244
"LEM3",0.00851522670355164
"CAALFM_C205130WA",0.62739142276987
"CDC15",0.304218272492944
"PEX2",-0.0850195634498646
"CAALFM_C205160CA",0.195422976364024
"CAALFM_C205170WA",-0.0232564790329324
"WH11",0.229040327165605
"CDC21",-0.304925293852003
"SGO1",-0.0411633683410911
"DAD2",-0.231101442782599
"CAALFM_C205220CA",-0.00698001122458679
"RPF2",0.105085377658728
"tQ(UUG)3",0.0969676121146729
"AAT1",0.141429791512801
"BUD14",0.803889909010359
"CAALFM_C205270WA",0.233914381864471
"GPI19",-0.0354150780947105
"CAALFM_C205290CA",-0.949404499460842
"CAALFM_C205300CA",-0.696111300495643
"CAALFM_C205310CA",-0.861365232132663
"CDC7",-0.208627284816976
"CAALFM_C205330CA",0.0120417824131916
"RPC40",-0.0779143526362345
"CAALFM_C205350CA",0.108589651151763
"BIO32",1.25251467509787
"RXT3",-0.705686970827323
"CAALFM_C205380WA",-0.0112092838108499
"CAALFM_C205390CA",0.0586316379573489
"CAALFM_C205400WA",-0.509439237860127
"CAALFM_C205410WA",-0.50917804706232
"CAALFM_C205420CA",-1.09586420928743
"tI(AAU)3",0.109955019936553
"PEX6",-0.468181088491077
"MDJ2",-0.472596051629843
"CDC19",0.230194975688756
"COQ5",-0.931664161415054
"CAALFM_C205480CA",0.0549761864772945
"CAALFM_C205490WA",0.191170529835007
"ATP4",-0.876919304979158
"CAALFM_C205510CA",-0.234749882938436
"CAALFM_C205520WA",-0.137645917420566
"CAALFM_C205530CA",-0.0677302803631928
"CAALFM_C205540CA",0.0378160941609587
"CAALFM_C205550WA",0.00754686749467558
"CAALFM_C205560WA",-0.138276569934284
"CAALFM_C205570CA",0.762396027345276
"CAALFM_C205580WA",0.776186049653408
"CAALFM_C205590CA",-0.364226215262337
"CAALFM_C205600WA",-1.10453190419706
"RPS8A",-0.603527402428818
"KTI11",0.48460299042568
"tS(AGA)4",0.324882055509536
"CAALFM_C205640WA",0.0292264027102838
"VPS35",-0.131622641465583
"PNG2",0.625403924998775
"CAALFM_C205670CA",0.135885464808905
"COG4",-0.0665451914028401
"YTH1",-0.252032704494391
"OSM1",0.106625044199129
"CAALFM_C205710CA",-0.97719332591311
"CAALFM_C205720CA",0.0276089087349286
"GWT1",-0.666410246622622
"SPO7",0.0255981267226506
"CAALFM_C205750WA",0.274966679959287
"CAALFM_C205760CA",-1.18657413694501
"CAALFM_C205770WA",0.273741250275564
"MKK2",0.872475284723904
"RFC1",0.195215078326306
"CAALFM_C205800CA",-0.0019960310332503
"CAALFM_C205810WA",0.931438334689427
"CAALFM_C205820WA",0.239101669456168
"CAALFM_C205830CA",0.709202897060167
"CAALFM_C205840WA",0.26388066285686
"CAALFM_C205850CA",0.0459339491821524
"CAALFM_C205860CA",-0.310157447559039
"CAALFM_C205870WA",-0.359127256396748
"CAALFM_C205880WA",NA
"IDP1",0.719567210919057
"CAALFM_C205900WA",1.33838038429819
"CAALFM_C205910WA",0.0953458578266112
"COX8",-0.567560892354895
"COX9",-0.49516950408576
"VPS33",-0.0661068841158344
"TES15",0.183308473480292
"CAALFM_C205960CA",0.147658899557317
"TES1",-0.163809965565459
"CAALFM_C205980CA",-0.404211313911159
"CAALFM_C205990CA",0.162909132340085
"LAS1",0.0700151653485319
"SPO72",0.714552985067521
"CNT",0.167839224581628
"CAALFM_C206030WA",-0.018987102549661
"CAALFM_C206040CA",-0.486893601282715
"tM(CAU)3",-0.215289217512481
"FAA2-1",0.415582642772131
"CAALFM_C206080CA",-0.0238081030652946
"CAALFM_C206090WA",0.492541288310562
"PMT4",-0.21118618428452
"CAALFM_C206110WA",-0.0950437792112229
"CAALFM_C206120CA",0.360695914150953
"CSM3",-0.0867963564910201
"CAALFM_C206140CA",0.208326635622925
"RPN10",-0.554882871083643
"CAALFM_C206160WA",-0.32679297620487
"ECM17",2.47383354618986
"FGR12",0.287467361970428
"ILV1",-0.482885947796332
"CAALFM_C206200CA",-0.444714336733693
"SER1",-0.121531082006472
"MEC3",0.386803782359915
"CAALFM_C206230WA",0.0322465866050752
"SMD2",-0.857187494349711
"CDC46",0.175874120719816
"CAALFM_C206260WA",-0.112060780874913
"CAALFM_C206270WA",-0.332557093491679
"CAALFM_C206280CA",-0.167840465992986
"ATP14",-0.299425499439448
"CAALFM_C206300WA",-0.0716565334762139
"GSP1",-0.480414530069285
"CAALFM_C206320WA",0.167500783460919
"AVT1",0.145371865160598
"EFH1",0.286793992658282
"CAALFM_C206350CA",-0.112184218958767
"MAK16",0.0708747036304661
"SCP1",0.708260855543626
"IMH3",-0.204222934982827
"CAALFM_C206400CA",-0.0929255611057014
"CAALFM_C206410WA",-0.369742593353207
"RTS1",-0.204130000918978
"CAALFM_C206430CA",0.685959342604388
"CAALFM_C206440CA",0.404842095522336
"CAALFM_C206450CA",-0.156458108738649
"RTA3",0.550261068425109
"RTA2",0.796071928105283
"CAALFM_C206480WA",-0.102655763613131
"CAALFM_C206490WA",0.169669775239993
"tI(AAU)1",0.0443803309631838
"CAALFM_C206510WA",0.676928028712218
"CAALFM_C206520CA",0.675135741540961
"CAALFM_C206530WA",0.745789270100302
"SPF1",-0.281251424017705
"CAALFM_C206550WA",0.135721139535659
"CAALFM_C206560WA",0.62154833356388
"CAALFM_C206570CA",1.71562059923891
"GIT1",3.49002403754159
"CAALFM_C206600WA",0.315719369189454
"CAALFM_C206610CA",-0.844231882512134
"CAALFM_C206620WA",-0.704828348792257
"CAALFM_C206630CA",1.79434205811896
"VAS1",-0.431985628251023
"CAALFM_C206650CA",-0.0867162423386396
"CAALFM_C206660WA",0.270972776054752
"DBF2",-0.797285271856653
"FRP3",-0.2339993812656
"PEX22",0.151436326507806
"AMO2",1.9294188109875
"CAALFM_C206710WA",-0.597140371257801
"GRE2",0.70143703853379
"LSP1",0.453266179124048
"CAALFM_C206740WA",0.153352383339331
"CAALFM_C206750CA",-0.642743893115172
"CAALFM_C206760CA",-0.032633346912476
"CAALFM_C206770WA",-0.234682394676357
"CAALFM_C206780CA",0.197850480720169
"CAALFM_C206790WA",-0.251146929604615
"CAALFM_C206800CA",-0.041671589527107
"RPL11",-0.688180184282517
"PRE2",-0.446077670183862
"FHL1",0.30136206094736
"SPR1",-1.28747949746123
"CAALFM_C206850WA",0.0861954326264283
"LTE1",0.193019758601336
"PST1",1.84716800938459
"PRB1",0.585069609576254
"CAALFM_C206890CA",0.107406844784798
"YPT72",-0.0944457784827566
"CAALFM_C206920CA",0.292808543757951
"CAALFM_C206930CA",1.4503027427241
"ARE2",0.693950472698948
"CAALFM_C206950CA",-0.802193956509521
"SPE3",-0.367820762932944
"AAH1",0.738228580850134
"CAALFM_C206980WA",0.0119707574077268
"CAALFM_C206990WA",0.209837719832185
"CAALFM_C207000WA",0.094112756093938
"CAALFM_C207010WA",-0.42809564634891
"CAALFM_C207020CA",0.209452252802877
"CAALFM_C207030CA",-0.660483866393368
"CAALFM_C207040WA",0.274227766041757
"CAALFM_C207060WA",0.493311375783186
"CAALFM_C207070WA",-0.114628873080605
"CAALFM_C207080CA",0.0431107589546407
"OLE2",0.323488819772515
"CAALFM_C207100WA",-0.310344084892869
"CAALFM_C207110CA",0.281021269157832
"RFA2",-0.137759754125834
"RCK2",-0.00907766361714147
"CAALFM_C207140WA",0.260978751977644
"SMF12",1.13489919398081
"AFT2",0.176769629748618
"CAALFM_C207180WA",0.813998196357356
"CAALFM_C207190CA",-1.1240034111206
"CAALFM_C207200WA",-0.686673353017794
"TPK2",0.396929586582412
"CAALFM_C207220WA",0.0302444050978333
"ZCF10",1.24654588859625
"CAALFM_C207240CA",0.548378769514666
"CAALFM_C207250CA",0.605949936337697
"DQD1",0.00259940679329361
"CAALFM_C207270WA",-0.291754702490392
"CAALFM_C207280WA",-0.189595261960474
"CAALFM_C207290WA",-0.0323569707575241
"RPA12",-0.121867732515699
"CCT5",-0.604870402564199
"ARP3",-0.216079880593382
"TOR1",0.0342153056063849
"NOC4",0.527343756325759
"MCM3",0.503968918543612
"CAALFM_C207360WA",0.1516769732319
"CAALFM_C207370WA",0.271184382400831
"SSC1",-1.26418076402782
"CAALFM_C207390CA",0.425253766766975
"APR1",1.36573861006456
"CAALFM_C207410WA",-0.0344714992956339
"CAALFM_C207420WA",-0.287729137582198
"CAALFM_C207430CA",-0.366723717127904
"CAALFM_C207440CA",0.55275683232342
"RCL1",0.156490102550448
"TAF4",0.106265672845649
"YCS4",0.125947359357023
"LPT1",0.283117987696106
"HEM15",-0.825345801159666
"MED4",0.221606007111833
"CAALFM_C207510WA",-0.175535420162357
"CAALFM_C207520CA",0.0804083651449296
"CAALFM_C207530CA",-0.119590170928261
"CAALFM_C207540WA",-1.04328071915493
"CAALFM_C207550WA",-1.11411920533617
"SWR1",-0.205686093288774
"RNR22",1.10556257697392
"CAALFM_C207580WA",0.313853322170252
"VMA10",0.282423562887868
"MSC7",-0.0659853981216075
"CAALFM_C207610CA",-0.183220691736391
"CAALFM_C207620WA",0.21338832974308
"CAALFM_C207630CA",0.766281433786844
"CAALFM_C207640WA",0.287256483130005
"CAALFM_C207650CA",0.0242687646084205
"PDS5",-0.0653879451573453
"GLE1",0.252760422841195
"CAALFM_C207680WA",-0.864315094104499
"CAALFM_C207690WA",0.15864231719183
"CAALFM_C207700CA",-0.366460529286697
"CAALFM_C207710WA",1.74268595294716
"CAALFM_C207720CA",2.1385925950519
"YVC1",0.349117623088921
"CAALFM_C207740WA",-0.0420719044681025
"RHO2",0.462220226336692
"CAALFM_C207760WA",0.63972592213111
"CAALFM_C207770CA",0.81221262617696
"CAALFM_C207790CA",2.0654507426631
"CAALFM_C207800WA",-0.371694666111229
"CAALFM_C207810WA",0.0560945121669769
"PHO86",1.060557806631
"FLC3",0.738301570153854
"CAALFM_C207840WA",0.577617598848302
"tM(CAU)2",0.0414902812213157
"CAALFM_C207860WA",0.00269481537107473
"CAALFM_C207870CA",NA
"APM4",0.0906740288819647
"PRS5",0.127501217174943
"GDH2",-0.24135688512218
"CAALFM_C207910CA",-0.371722928438441
"CAALFM_C207920WA",0.275816374568641
"VRP1",-0.294972930871322
"ALG7",-0.276321324256144
"SEH1",-0.225008660924374
"NSA1",0.34013329012052
"tI(AAU)2",-0.000420561136756223
"CAALFM_C207980WA",0.587231970469756
"tA(AGC)1",-0.0503768568524011
"KRE30",-0.224769868489091
"BLM3",-0.056835354800801
"CAALFM_C208020CA",-0.67680766490696
"CAALFM_C208030WA",-0.241404107775338
"RPS10",-0.338903610674316
"SIT1",5.22757416508419
"RPR1",2.85665689832018
"CAALFM_C208060WA",-0.052783835787051
"MRS4",0.154748245794753
"IFM3",0.374867711079334
"CAALFM_C208090WA",1.04387901739251
"CAALFM_C208100WA",0.62920367543371
"RAD57",0.146785484496731
"MAF1",0.0295865711632043
"ARA1",1.24106282956898
"PHM7",0.907321529198821
"CAALFM_C208150WA",0.343268728470655
"CAALFM_C208160CA",-0.550616809997433
"CAALFM_C208170WA",0.256318801639278
"CAALFM_C208180CA",0.28869995410492
"VMA5",-0.0203265320806923
"CAALFM_C208200WA",-0.510070859365272
"MFA1",-0.226380682761724
"CAALFM_C208240WA",0.118236496728817
"CAALFM_C208260WA",0.416023662469805
"CAALFM_C208270CA",0.207152886763861
"EAF3",0.176777194021626
"UCF1",-0.14524223716308
"TIM22",-0.34266114859982
"CAALFM_C208320CA",0.0963774458715205
"CAALFM_C208330WA",1.07139821054601
"CAALFM_C208340CA",1.45595349096574
"CAALFM_C208350CA",0.160617366250113
"OPT5",0.271927925676437
"TEF1",-0.492387367050468
"CAALFM_C208380CA",-0.625643094195637
"CAALFM_C208390WA",0.336449473190656
"CAALFM_C208400CA",-0.0171768993126709
"CAALFM_C208420WA",-0.0231514673493776
"PGA46",2.01328510418088
"CAALFM_C208450WA",0.284902333865603
"CAALFM_C208460CA",1.32671841251257
"STN1",-0.108197587779864
"RRP8",0.09455485917359
"DSE1",-0.144810162473046
"RSP5",0.21085643688075
"CAALFM_C208510WA",1.16142788701006
"CAALFM_C208520CA",1.44060646757309
"CAALFM_C208530CA",0.274929014596151
"CAALFM_C208540CA",-0.875353367340184
"MSU1",0.20881074386319
"SMC2",-0.209501667807885
"ANP1",-0.551028278330372
"CAALFM_C208580WA",-0.746710479520356
"YWP1",-1.00562203084392
"GTR1",0.185675871065572
"ERG9",-0.0133050351925621
"CAALFM_C208620WA",0.138123439895067
"CAALFM_C208630CA",-0.476493091284158
"PST2",0.0280748260296306
"CAALFM_C208650WA",-0.933589741994934
"CAALFM_C208660CA",0.26068247634729
"UTP15",0.464921994781515
"MSH3",-0.0326620596385456
"CAALFM_C208690CA",0.25503743684491
"CAALFM_C208700CA",0.59458436976208
"PEX17",-0.167653096110006
"CAALFM_C208720WA",0.0362613399703298
"MFG1",-0.0158368470880832
"CAALFM_C208740WA",0.748190622427768
"CAALFM_C208750WA",0.0228676258082896
"TIF4631",-0.0414253819832226
"CAALFM_C208770CA",0.152816211640934
"RPT6",-0.306873769109514
"JEM1",0.183398306405829
"APE3",0.499840005265498
"IPP1",0.237180526081259
"SPO11",0.162487897768039
"CAALFM_C208830WA",0.81497036389641
"CAALFM_C208840WA",0.211154621659787
"CAALFM_C208850CA",0.289045771269725
"CAALFM_C208860WA",0.452331047757172
"PIR1",-0.332707631794092
"BUD20",0.340849670467035
"CAALFM_C208890WA",2.92015360872887
"CAALFM_C208900WA",-0.583835860939454
"CAALFM_C208910CA",0.703735804289246
"CAALFM_C208920WA",1.17814166909205
"CAALFM_C208930WA",-0.272674686750273
"VPS28",3.25542669143917e-05
"CAALFM_C208950WA",0.402516133247205
"CAALFM_C208960CA",0.163653794401326
"DFG10",0.299699647551696
"PGA55",1.05889059258289
"CAALFM_C208990CA",0.558963889535052
"CAALFM_C209000CA",-0.735869657358268
